1;Cliente [id=1, nombre=Nombre_1, apellido=Apellido_1, dni=40870772, domicilio=Domicilio [calle=Calle_86, altura=1849, piso=6, depto=U], tipoPersona=CLIENTE, email=persona1@example.com, active=true];1;0.0;DOLAR;true
2;Cliente [id=1, nombre=Nombre_1, apellido=Apellido_1, dni=40870772, domicilio=Domicilio [calle=Calle_86, altura=1849, piso=6, depto=U], tipoPersona=CLIENTE, email=persona1@example.com, active=true];1;0.0;PESOSEFECTIVO;true
3;Cliente [id=1, nombre=Nombre_1, apellido=Apellido_1, dni=40870772, domicilio=Domicilio [calle=Calle_86, altura=1849, piso=6, depto=U], tipoPersona=CLIENTE, email=persona1@example.com, active=true];1;0.0;CREDITO;true
4;Cliente [id=1, nombre=Nombre_1, apellido=Apellido_1, dni=40870772, domicilio=Domicilio [calle=Calle_86, altura=1849, piso=6, depto=U], tipoPersona=CLIENTE, email=persona1@example.com, active=true];1;0.0;TRANSFERENCIAS;true
5;Proveedor [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=51962229, domicilio=Domicilio [calle=Calle_13, altura=1739, piso=8, depto=Q], tipoPersona=PROVEEDOR, email=persona2@example.com, active=true];2;0.0;DOLAR;true
6;Proveedor [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=51962229, domicilio=Domicilio [calle=Calle_13, altura=1739, piso=8, depto=Q], tipoPersona=PROVEEDOR, email=persona2@example.com, active=true];2;0.0;PESOSEFECTIVO;true
7;Proveedor [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=51962229, domicilio=Domicilio [calle=Calle_13, altura=1739, piso=8, depto=Q], tipoPersona=PROVEEDOR, email=persona2@example.com, active=true];2;0.0;CREDITO;true
8;Proveedor [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=51962229, domicilio=Domicilio [calle=Calle_13, altura=1739, piso=8, depto=Q], tipoPersona=PROVEEDOR, email=persona2@example.com, active=true];2;0.0;TRANSFERENCIAS;true
9;Cliente [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=95324544, domicilio=Domicilio [calle=Calle_15, altura=385, piso=4, depto=D], tipoPersona=CLIENTE, email=persona3@example.com, active=true];3;0.0;DOLAR;true
10;Cliente [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=95324544, domicilio=Domicilio [calle=Calle_15, altura=385, piso=4, depto=D], tipoPersona=CLIENTE, email=persona3@example.com, active=true];3;0.0;PESOSEFECTIVO;true
11;Cliente [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=95324544, domicilio=Domicilio [calle=Calle_15, altura=385, piso=4, depto=D], tipoPersona=CLIENTE, email=persona3@example.com, active=true];3;0.0;CREDITO;true
12;Cliente [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=95324544, domicilio=Domicilio [calle=Calle_15, altura=385, piso=4, depto=D], tipoPersona=CLIENTE, email=persona3@example.com, active=true];3;0.0;TRANSFERENCIAS;true
13;Cliente [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=52171346, domicilio=Domicilio [calle=Calle_32, altura=2296, piso=8, depto=D], tipoPersona=CLIENTE, email=persona4@example.com, active=true];4;0.0;DOLAR;true
14;Cliente [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=52171346, domicilio=Domicilio [calle=Calle_32, altura=2296, piso=8, depto=D], tipoPersona=CLIENTE, email=persona4@example.com, active=true];4;0.0;PESOSEFECTIVO;true
15;Cliente [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=52171346, domicilio=Domicilio [calle=Calle_32, altura=2296, piso=8, depto=D], tipoPersona=CLIENTE, email=persona4@example.com, active=true];4;0.0;CREDITO;true
