1;movimiento;movimiento;CAT1;1;0.0;0.0;;0;Proveedor [id=0, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=PROVEEDOR, email=null, active=true]
1;Producto_1;Marca_3;CAT3;97;1.12003004E7;1.344036048E7;;40;Proveedor [id=913, nombre=Nombre_913, apellido=Apellido_913, dni=17637467, domicilio=Domicilio [calle=Calle_74, altura=4214, piso=2, depto=C], tipoPersona=PROVEEDOR, email=persona913@example.com, active=false]
2;Producto_2;Marca_5;CAT3;17;1.12003004E7;1.344036048E7;;73;Proveedor [id=12, nombre=Nombre_12, apellido=Apellido_12, dni=71681141, domicilio=Domicilio [calle=Calle_41, altura=918, piso=8, depto=B], tipoPersona=PROVEEDOR, email=persona12@example.com, active=false]
3;Producto_3;Marca_1;CAT3;20;1.12003004E7;1.344036048E7;;15;Proveedor [id=934, nombre=Nombre_934, apellido=Apellido_934, dni=69269804, domicilio=Domicilio [calle=Calle_40, altura=272, piso=4, depto=N], tipoPersona=PROVEEDOR, email=persona934@example.com, active=true]
4;Producto_4;Marca_3;CAT3;51;1.12003004E7;1.344036048E7;;33;Proveedor [id=750, nombre=Nombre_750, apellido=Apellido_750, dni=51325363, domicilio=Domicilio [calle=Calle_94, altura=383, piso=7, depto=W], tipoPersona=PROVEEDOR, email=persona750@example.com, active=true]
5;Producto_5;Marca_4;CAT3;96;1.12003004E7;1.344036048E7;;97;Proveedor [id=880, nombre=Nombre_880, apellido=Apellido_880, dni=23412483, domicilio=Domicilio [calle=Calle_23, altura=1938, piso=4, depto=D], tipoPersona=PROVEEDOR, email=persona880@example.com, active=false]
6;Producto_6;Marca_5;CAT2;3;1.12003004E7;1.344036048E7;;41;Proveedor [id=464, nombre=Nombre_464, apellido=Apellido_464, dni=63472352, domicilio=Domicilio [calle=Calle_95, altura=449, piso=6, depto=P], tipoPersona=PROVEEDOR, email=persona464@example.com, active=false]
7;Producto_7;Marca_1;CAT2;12;1.12003004E7;1.344036048E7;;77;Proveedor [id=636, nombre=Nombre_636, apellido=Apellido_636, dni=15934967, domicilio=Domicilio [calle=Calle_96, altura=3738, piso=10, depto=R], tipoPersona=PROVEEDOR, email=persona636@example.com, active=true]
8;Producto_8;Marca_3;CAT3;76;1.12003004E7;1.344036048E7;;79;Proveedor [id=921, nombre=Nombre_921, apellido=Apellido_921, dni=17324967, domicilio=Domicilio [calle=Calle_51, altura=4434, piso=4, depto=Z], tipoPersona=PROVEEDOR, email=persona921@example.com, active=true]
9;Producto_9;Marca_3;CAT2;49;1.12003004E7;1.344036048E7;;24;Proveedor [id=699, nombre=Nombre_699, apellido=Apellido_699, dni=30200317, domicilio=Domicilio [calle=Calle_76, altura=3158, piso=6, depto=T], tipoPersona=PROVEEDOR, email=persona699@example.com, active=false]
10;Producto_10;Marca_4;CAT3;85;1.12003004E7;1.344036048E7;;70;Proveedor [id=475, nombre=Nombre_475, apellido=Apellido_475, dni=11274445, domicilio=Domicilio [calle=Calle_11, altura=1577, piso=1, depto=T], tipoPersona=PROVEEDOR, email=persona475@example.com, active=false]
11;Producto_11;Marca_2;CAT1;22;1.12003004E7;1.344036048E7;;37;Proveedor [id=420, nombre=Nombre_420, apellido=Apellido_420, dni=47263896, domicilio=Domicilio [calle=Calle_34, altura=4949, piso=8, depto=Z], tipoPersona=PROVEEDOR, email=persona420@example.com, active=false]
12;Producto_12;Marca_1;CAT2;77;1.12003004E7;1.344036048E7;;37;Proveedor [id=189, nombre=Nombre_189, apellido=Apellido_189, dni=79510636, domicilio=Domicilio [calle=Calle_94, altura=1021, piso=5, depto=F], tipoPersona=PROVEEDOR, email=persona189@example.com, active=true]
13;Producto_13;Marca_4;CAT2;12;1.12003004E7;1.344036048E7;;92;Proveedor [id=237, nombre=Nombre_237, apellido=Apellido_237, dni=91674013, domicilio=Domicilio [calle=Calle_60, altura=4538, piso=2, depto=V], tipoPersona=PROVEEDOR, email=persona237@example.com, active=true]
14;Producto_14;Marca_1;CAT1;75;1.12003004E7;1.344036048E7;;54;Proveedor [id=795, nombre=Nombre_795, apellido=Apellido_795, dni=82637893, domicilio=Domicilio [calle=Calle_24, altura=3939, piso=10, depto=I], tipoPersona=PROVEEDOR, email=persona795@example.com, active=false]
