1;movimiento;movimiento;CAT1;1;0.0;0.0;;0;Proveedor [id=0, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=PROVEEDOR, email=null, active=true]
1;Producto_1;Marca_3;CAT2;32;1.12003004E7;1.344036048E7;;80;Proveedor [id=273, nombre=Nombre_273, apellido=Apellido_273, dni=45385637, domicilio=Domicilio [calle=Calle_66, altura=950, piso=5, depto=Q], tipoPersona=PROVEEDOR, email=persona273@example.com, active=false]
2;Producto_2;Marca_4;CAT2;87;1.12003004E7;1.344036048E7;;86;Proveedor [id=264, nombre=Nombre_264, apellido=Apellido_264, dni=67893434, domicilio=Domicilio [calle=Calle_88, altura=4524, piso=10, depto=C], tipoPersona=PROVEEDOR, email=persona264@example.com, active=true]
3;Producto_3;Marca_1;CAT1;87;1.12003004E7;1.344036048E7;;67;Proveedor [id=992, nombre=Nombre_992, apellido=Apellido_992, dni=91279866, domicilio=Domicilio [calle=Calle_22, altura=360, piso=2, depto=O], tipoPersona=PROVEEDOR, email=persona992@example.com, active=true]
4;Producto_4;Marca_5;CAT2;44;1.12003004E7;1.344036048E7;;89;Proveedor [id=626, nombre=Nombre_626, apellido=Apellido_626, dni=55072922, domicilio=Domicilio [calle=Calle_45, altura=3853, piso=8, depto=Y], tipoPersona=PROVEEDOR, email=persona626@example.com, active=true]
5;Producto_5;Marca_5;CAT1;29;1.12003004E7;1.344036048E7;;14;Proveedor [id=372, nombre=Nombre_372, apellido=Apellido_372, dni=57955617, domicilio=Domicilio [calle=Calle_73, altura=1097, piso=6, depto=B], tipoPersona=PROVEEDOR, email=persona372@example.com, active=false]
6;Producto_6;Marca_1;CAT3;39;1.12003004E7;1.344036048E7;;45;Proveedor [id=213, nombre=Nombre_213, apellido=Apellido_213, dni=28807102, domicilio=Domicilio [calle=Calle_84, altura=1745, piso=4, depto=Q], tipoPersona=PROVEEDOR, email=persona213@example.com, active=false]
7;Producto_7;Marca_4;CAT1;100;1.12003004E7;1.344036048E7;;37;Proveedor [id=604, nombre=Nombre_604, apellido=Apellido_604, dni=99771454, domicilio=Domicilio [calle=Calle_19, altura=4523, piso=10, depto=Z], tipoPersona=PROVEEDOR, email=persona604@example.com, active=false]
8;Producto_8;Marca_2;CAT2;89;1.12003004E7;1.344036048E7;;39;Proveedor [id=609, nombre=Nombre_609, apellido=Apellido_609, dni=33986974, domicilio=Domicilio [calle=Calle_40, altura=1128, piso=4, depto=J], tipoPersona=PROVEEDOR, email=persona609@example.com, active=true]
9;Producto_9;Marca_5;CAT1;90;1.12003004E7;1.344036048E7;;97;Proveedor [id=210, nombre=Nombre_210, apellido=Apellido_210, dni=01387520, domicilio=Domicilio [calle=Calle_32, altura=1346, piso=8, depto=X], tipoPersona=PROVEEDOR, email=persona210@example.com, active=true]
10;Producto_10;Marca_5;CAT1;64;1.12003004E7;1.344036048E7;;42;Proveedor [id=254, nombre=Nombre_254, apellido=Apellido_254, dni=64966741, domicilio=Domicilio [calle=Calle_41, altura=319, piso=10, depto=C], tipoPersona=PROVEEDOR, email=persona254@example.com, active=true]
11;Producto_11;Marca_2;CAT2;39;1.12003004E7;1.344036048E7;;90;Proveedor [id=815, nombre=Nombre_815, apellido=Apellido_815, dni=21387812, domicilio=Domicilio [calle=Calle_92, altura=3127, piso=9, depto=V], tipoPersona=PROVEEDOR, email=persona815@example.com, active=true]
12;Producto_12;Marca_1;CAT2;25;1.12003004E7;1.344036048E7;;38;Proveedor [id=243, nombre=Nombre_243, apellido=Apellido_243, dni=17175246, domicilio=Domicilio [calle=Calle_81, altura=2307, piso=8, depto=K], tipoPersona=PROVEEDOR, email=persona243@example.com, active=false]
13;Producto_13;Marca_3;CAT1;13;1.12003004E7;1.344036048E7;;19;Proveedor [id=540, nombre=Nombre_540, apellido=Apellido_540, dni=67120852, domicilio=Domicilio [calle=Calle_23, altura=1468, piso=3, depto=E], tipoPersona=PROVEEDOR, email=persona540@example.com, active=true]
14;Producto_14;Marca_1;CAT2;97;1.12003004E7;1.344036048E7;;4;Proveedor [id=749, nombre=Nombre_749, apellido=Apellido_749, dni=21048217, domicilio=Domicilio [calle=Calle_87, altura=3896, piso=4, depto=Q], tipoPersona=PROVEEDOR, email=persona749@example.com, active=false]
