4000;0;Proveedor [id=1, nombre=Nombre_1, apellido=Apellido_1, dni=33414937, domicilio=Domicilio [calle=Calle_62, altura=4866, piso=8, depto=Y], tipoPersona=PROVEEDOR, email=persona1@example.com, active=false];1;0.0;DOLAR;true
4000;1;Proveedor [id=1, nombre=Nombre_1, apellido=Apellido_1, dni=33414937, domicilio=Domicilio [calle=Calle_62, altura=4866, piso=8, depto=Y], tipoPersona=PROVEEDOR, email=persona1@example.com, active=false];1;0.0;PESOSEFECTIVO;true
4000;2;Proveedor [id=1, nombre=Nombre_1, apellido=Apellido_1, dni=33414937, domicilio=Domicilio [calle=Calle_62, altura=4866, piso=8, depto=Y], tipoPersona=PROVEEDOR, email=persona1@example.com, active=false];1;0.0;CREDITO;true
4000;3;Proveedor [id=1, nombre=Nombre_1, apellido=Apellido_1, dni=33414937, domicilio=Domicilio [calle=Calle_62, altura=4866, piso=8, depto=Y], tipoPersona=PROVEEDOR, email=persona1@example.com, active=false];1;0.0;TRANSFERENCIAS;true
4000;4;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=56319560, domicilio=Domicilio [calle=Calle_69, altura=4959, piso=10, depto=A], tipoPersona=CLIENTE, email=persona2@example.com, active=false];2;0.0;DOLAR;true
4000;5;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=56319560, domicilio=Domicilio [calle=Calle_69, altura=4959, piso=10, depto=A], tipoPersona=CLIENTE, email=persona2@example.com, active=false];2;0.0;PESOSEFECTIVO;true
4000;6;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=56319560, domicilio=Domicilio [calle=Calle_69, altura=4959, piso=10, depto=A], tipoPersona=CLIENTE, email=persona2@example.com, active=false];2;0.0;CREDITO;true
4000;7;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=56319560, domicilio=Domicilio [calle=Calle_69, altura=4959, piso=10, depto=A], tipoPersona=CLIENTE, email=persona2@example.com, active=false];2;0.0;TRANSFERENCIAS;true
4000;8;Proveedor [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=45480365, domicilio=Domicilio [calle=Calle_60, altura=445, piso=2, depto=U], tipoPersona=PROVEEDOR, email=persona3@example.com, active=false];3;0.0;DOLAR;true
4000;9;Proveedor [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=45480365, domicilio=Domicilio [calle=Calle_60, altura=445, piso=2, depto=U], tipoPersona=PROVEEDOR, email=persona3@example.com, active=false];3;0.0;PESOSEFECTIVO;true
4000;10;Proveedor [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=45480365, domicilio=Domicilio [calle=Calle_60, altura=445, piso=2, depto=U], tipoPersona=PROVEEDOR, email=persona3@example.com, active=false];3;0.0;CREDITO;true
4000;11;Proveedor [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=45480365, domicilio=Domicilio [calle=Calle_60, altura=445, piso=2, depto=U], tipoPersona=PROVEEDOR, email=persona3@example.com, active=false];3;0.0;TRANSFERENCIAS;true
4000;12;Proveedor [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=42511681, domicilio=Domicilio [calle=Calle_51, altura=3042, piso=1, depto=F], tipoPersona=PROVEEDOR, email=persona4@example.com, active=false];4;0.0;DOLAR;true
4000;13;Proveedor [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=42511681, domicilio=Domicilio [calle=Calle_51, altura=3042, piso=1, depto=F], tipoPersona=PROVEEDOR, email=persona4@example.com, active=false];4;0.0;PESOSEFECTIVO;true
4000;14;Proveedor [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=42511681, domicilio=Domicilio [calle=Calle_51, altura=3042, piso=1, depto=F], tipoPersona=PROVEEDOR, email=persona4@example.com, active=false];4;0.0;CREDITO;true
4000;15;Proveedor [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=42511681, domicilio=Domicilio [calle=Calle_51, altura=3042, piso=1, depto=F], tipoPersona=PROVEEDOR, email=persona4@example.com, active=false];4;0.0;TRANSFERENCIAS;true
