1;Producto_1;Marca_3;CAT1;33;1.12003004E7;1.344036048E7;;98;Proveedor [id=603, nombre=Nombre_603, apellido=Apellido_603, dni=20212278, domicilio=Domicilio [calle=Calle_72, altura=4113, piso=9, depto=O], tipoPersona=PROVEEDOR, email=persona603@example.com, active=true]
2;Producto_2;Marca_3;CAT2;51;1.12003004E7;1.344036048E7;;49;Proveedor [id=934, nombre=Nombre_934, apellido=Apellido_934, dni=33669019, domicilio=Domicilio [calle=Calle_80, altura=1902, piso=1, depto=D], tipoPersona=PROVEEDOR, email=persona934@example.com, active=true]
3;Producto_3;Marca_4;CAT3;94;1.12003004E7;1.344036048E7;;52;Proveedor [id=682, nombre=Nombre_682, apellido=Apellido_682, dni=21207693, domicilio=Domicilio [calle=Calle_60, altura=2607, piso=10, depto=A], tipoPersona=PROVEEDOR, email=persona682@example.com, active=true]
4;Producto_4;Marca_5;CAT1;64;1.12003004E7;1.344036048E7;;3;Proveedor [id=247, nombre=Nombre_247, apellido=Apellido_247, dni=57374300, domicilio=Domicilio [calle=Calle_43, altura=2052, piso=5, depto=Q], tipoPersona=PROVEEDOR, email=persona247@example.com, active=false]
5;Producto_5;Marca_2;CAT2;46;1.12003004E7;1.344036048E7;;11;Proveedor [id=47, nombre=Nombre_47, apellido=Apellido_47, dni=62908743, domicilio=Domicilio [calle=Calle_84, altura=3890, piso=3, depto=Z], tipoPersona=PROVEEDOR, email=persona47@example.com, active=true]
6;Producto_6;Marca_5;CAT3;42;1.12003004E7;1.344036048E7;;6;Proveedor [id=359, nombre=Nombre_359, apellido=Apellido_359, dni=29100499, domicilio=Domicilio [calle=Calle_91, altura=414, piso=6, depto=W], tipoPersona=PROVEEDOR, email=persona359@example.com, active=true]
7;Producto_7;Marca_1;CAT3;78;1.12003004E7;1.344036048E7;;73;Proveedor [id=24, nombre=Nombre_24, apellido=Apellido_24, dni=92015692, domicilio=Domicilio [calle=Calle_28, altura=3971, piso=1, depto=U], tipoPersona=PROVEEDOR, email=persona24@example.com, active=false]
8;Producto_8;Marca_5;CAT1;80;1.12003004E7;1.344036048E7;;64;Proveedor [id=129, nombre=Nombre_129, apellido=Apellido_129, dni=55000620, domicilio=Domicilio [calle=Calle_70, altura=3071, piso=10, depto=E], tipoPersona=PROVEEDOR, email=persona129@example.com, active=true]
9;Producto_9;Marca_4;CAT1;49;1.12003004E7;1.344036048E7;;39;Proveedor [id=889, nombre=Nombre_889, apellido=Apellido_889, dni=65898283, domicilio=Domicilio [calle=Calle_13, altura=1029, piso=10, depto=I], tipoPersona=PROVEEDOR, email=persona889@example.com, active=true]
10;Producto_10;Marca_1;CAT3;5;1.12003004E7;1.344036048E7;;42;Proveedor [id=393, nombre=Nombre_393, apellido=Apellido_393, dni=47417183, domicilio=Domicilio [calle=Calle_91, altura=1731, piso=8, depto=V], tipoPersona=PROVEEDOR, email=persona393@example.com, active=false]
11;Producto_11;Marca_5;CAT2;10;1.12003004E7;1.344036048E7;;38;Proveedor [id=421, nombre=Nombre_421, apellido=Apellido_421, dni=45268516, domicilio=Domicilio [calle=Calle_91, altura=977, piso=6, depto=A], tipoPersona=PROVEEDOR, email=persona421@example.com, active=true]
12;Producto_12;Marca_5;CAT1;56;1.12003004E7;1.344036048E7;;27;Proveedor [id=482, nombre=Nombre_482, apellido=Apellido_482, dni=66106482, domicilio=Domicilio [calle=Calle_20, altura=4130, piso=6, depto=O], tipoPersona=PROVEEDOR, email=persona482@example.com, active=true]
13;Producto_13;Marca_2;CAT1;7;1.12003004E7;1.344036048E7;;99;Proveedor [id=935, nombre=Nombre_935, apellido=Apellido_935, dni=84145952, domicilio=Domicilio [calle=Calle_38, altura=4706, piso=3, depto=G], tipoPersona=PROVEEDOR, email=persona935@example.com, active=false]
14;Producto_14;Marca_2;CAT1;28;1.12003004E7;1.344036048E7;;9;Proveedor [id=181, nombre=Nombre_181, apellido=Apellido_181, dni=70841279, domicilio=Domicilio [calle=Calle_41, altura=3421, piso=9, depto=Q], tipoPersona=PROVEEDOR, email=persona181@example.com, active=false]
15;Producto_15;Marca_5;CAT1;98;1.12003004E7;1.344036048E7;;90;Proveedor [id=440, nombre=Nombre_440, apellido=Apellido_440, dni=26477058, domicilio=Domicilio [calle=Calle_72, altura=3109, piso=10, depto=P], tipoPersona=PROVEEDOR, email=persona440@example.com, active=false]
16;Producto_16;Marca_5;CAT3;74;1.12003004E7;1.344036048E7;;23;Proveedor [id=55, nombre=Nombre_55, apellido=Apellido_55, dni=58870014, domicilio=Domicilio [calle=Calle_45, altura=3488, piso=7, depto=R], tipoPersona=PROVEEDOR, email=persona55@example.com, active=false]
