10000;1;Nombre_1;Apellido_1;Domicilio [calle=Calle_36, altura=2145, piso=1, depto=Y];26671509;PROVEEDOR;persona1@example.com;true
10000;2;Nombre_2;Apellido_2;Domicilio [calle=Calle_65, altura=1835, piso=3, depto=Y];72648273;PROVEEDOR;persona2@example.com;true
10000;3;Nombre_3;Apellido_3;Domicilio [calle=Calle_4, altura=4516, piso=8, depto=J];87124744;CLIENTE;persona3@example.com;true
10000;4;Nombre_4;Apellido_4;Domicilio [calle=Calle_86, altura=3293, piso=1, depto=X];44559283;PROVEEDOR;persona4@example.com;false
10000;5;Nombre_5;Apellido_5;Domicilio [calle=Calle_53, altura=3418, piso=4, depto=A];36991340;CLIENTE;persona5@example.com;true
10000;6;Nombre_6;Apellido_6;Domicilio [calle=Calle_72, altura=1406, piso=7, depto=M];58266141;PROVEEDOR;persona6@example.com;false
10000;7;Nombre_7;Apellido_7;Domicilio [calle=Calle_78, altura=3822, piso=5, depto=H];40351011;CLIENTE;persona7@example.com;true
10000;8;Nombre_8;Apellido_8;Domicilio [calle=Calle_88, altura=1344, piso=3, depto=O];95714209;CLIENTE;persona8@example.com;true
10000;9;Nombre_9;Apellido_9;Domicilio [calle=Calle_61, altura=3029, piso=10, depto=Z];16205522;PROVEEDOR;persona9@example.com;false
10000;10;Nombre_10;Apellido_10;Domicilio [calle=Calle_79, altura=1902, piso=10, depto=Q];80605052;CLIENTE;persona10@example.com;false
10000;11;Nombre_11;Apellido_11;Domicilio [calle=Calle_91, altura=1128, piso=4, depto=S];96217335;PROVEEDOR;persona11@example.com;true
10000;12;Nombre_12;Apellido_12;Domicilio [calle=Calle_99, altura=4515, piso=1, depto=W];66161378;CLIENTE;persona12@example.com;false
10000;13;Nombre_13;Apellido_13;Domicilio [calle=Calle_82, altura=2803, piso=9, depto=H];01758278;PROVEEDOR;persona13@example.com;false
10000;14;Nombre_14;Apellido_14;Domicilio [calle=Calle_38, altura=1259, piso=6, depto=D];61253741;PROVEEDOR;persona14@example.com;false
10000;15;Nombre_15;Apellido_15;Domicilio [calle=Calle_42, altura=635, piso=3, depto=T];97434210;CLIENTE;persona15@example.com;false
10000;16;Nombre_16;Apellido_16;Domicilio [calle=Calle_33, altura=4562, piso=7, depto=S];26697455;PROVEEDOR;persona16@example.com;true
10000;17;Nombre_17;Apellido_17;Domicilio [calle=Calle_91, altura=1122, piso=4, depto=Y];64299816;CLIENTE;persona17@example.com;true
10000;18;Nombre_18;Apellido_18;Domicilio [calle=Calle_2, altura=2008, piso=9, depto=N];45493525;CLIENTE;persona18@example.com;false
10000;19;Nombre_19;Apellido_19;Domicilio [calle=Calle_48, altura=3914, piso=3, depto=R];59318725;PROVEEDOR;persona19@example.com;false
10000;20;Nombre_20;Apellido_20;Domicilio [calle=Calle_15, altura=2872, piso=8, depto=A];40739874;PROVEEDOR;persona20@example.com;true
10000;21;Nombre_21;Apellido_21;Domicilio [calle=Calle_58, altura=3801, piso=10, depto=M];35928850;CLIENTE;persona21@example.com;false
10000;22;Nombre_22;Apellido_22;Domicilio [calle=Calle_26, altura=1087, piso=1, depto=K];32302623;CLIENTE;persona22@example.com;false
10000;23;Nombre_23;Apellido_23;Domicilio [calle=Calle_2, altura=640, piso=4, depto=P];71826328;CLIENTE;persona23@example.com;false
10000;24;Nombre_24;Apellido_24;Domicilio [calle=Calle_89, altura=2284, piso=10, depto=X];31646622;CLIENTE;persona24@example.com;false
10000;25;Nombre_25;Apellido_25;Domicilio [calle=Calle_28, altura=1320, piso=8, depto=S];24945262;PROVEEDOR;persona25@example.com;false
10000;26;Nombre_26;Apellido_26;Domicilio [calle=Calle_52, altura=2937, piso=7, depto=W];03531842;CLIENTE;persona26@example.com;false
10000;27;Nombre_27;Apellido_27;Domicilio [calle=Calle_62, altura=4053, piso=3, depto=Y];52221319;CLIENTE;persona27@example.com;true
10000;28;Nombre_28;Apellido_28;Domicilio [calle=Calle_84, altura=4599, piso=8, depto=F];56314831;PROVEEDOR;persona28@example.com;true
10000;29;Nombre_29;Apellido_29;Domicilio [calle=Calle_66, altura=2688, piso=9, depto=H];62842987;PROVEEDOR;persona29@example.com;false
10000;30;Nombre_30;Apellido_30;Domicilio [calle=Calle_49, altura=4223, piso=7, depto=O];73770873;PROVEEDOR;persona30@example.com;true
10000;31;Nombre_31;Apellido_31;Domicilio [calle=Calle_16, altura=3020, piso=4, depto=X];24739738;CLIENTE;persona31@example.com;true
10000;32;Nombre_32;Apellido_32;Domicilio [calle=Calle_56, altura=478, piso=9, depto=K];18164631;CLIENTE;persona32@example.com;false
10000;33;Nombre_33;Apellido_33;Domicilio [calle=Calle_8, altura=1456, piso=5, depto=C];01966892;PROVEEDOR;persona33@example.com;true
10000;34;Nombre_34;Apellido_34;Domicilio [calle=Calle_39, altura=776, piso=10, depto=C];58697646;CLIENTE;persona34@example.com;false
10000;35;Nombre_35;Apellido_35;Domicilio [calle=Calle_73, altura=1010, piso=10, depto=X];56419829;CLIENTE;persona35@example.com;true
10000;36;Nombre_36;Apellido_36;Domicilio [calle=Calle_33, altura=4220, piso=6, depto=A];19895368;PROVEEDOR;persona36@example.com;true
10000;37;Nombre_37;Apellido_37;Domicilio [calle=Calle_12, altura=3589, piso=10, depto=D];27905641;PROVEEDOR;persona37@example.com;true
10000;38;Nombre_38;Apellido_38;Domicilio [calle=Calle_20, altura=3181, piso=5, depto=F];38263069;PROVEEDOR;persona38@example.com;false
10000;39;Nombre_39;Apellido_39;Domicilio [calle=Calle_75, altura=4166, piso=6, depto=X];03713792;CLIENTE;persona39@example.com;false
10000;40;Nombre_40;Apellido_40;Domicilio [calle=Calle_57, altura=1235, piso=8, depto=I];84768681;PROVEEDOR;persona40@example.com;true
10000;41;Nombre_41;Apellido_41;Domicilio [calle=Calle_2, altura=3990, piso=5, depto=Y];19803546;CLIENTE;persona41@example.com;true
10000;42;Nombre_42;Apellido_42;Domicilio [calle=Calle_77, altura=3393, piso=8, depto=S];77779181;CLIENTE;persona42@example.com;false
10000;43;Nombre_43;Apellido_43;Domicilio [calle=Calle_97, altura=4911, piso=7, depto=T];10315815;CLIENTE;persona43@example.com;false
10000;44;Nombre_44;Apellido_44;Domicilio [calle=Calle_42, altura=1754, piso=2, depto=Z];73779039;PROVEEDOR;persona44@example.com;false
10000;45;Nombre_45;Apellido_45;Domicilio [calle=Calle_87, altura=178, piso=1, depto=X];29795313;CLIENTE;persona45@example.com;true
10000;46;Nombre_46;Apellido_46;Domicilio [calle=Calle_95, altura=2836, piso=3, depto=S];95361914;CLIENTE;persona46@example.com;true
10000;47;Nombre_47;Apellido_47;Domicilio [calle=Calle_6, altura=2878, piso=5, depto=J];54181569;CLIENTE;persona47@example.com;true
