10000;1;Nombre_1;Apellido_1;Domicilio [calle=Calle_43, altura=506, piso=5, depto=C];32605904;PROVEEDOR;persona1@example.com;false
10000;2;Nombre_2;Apellido_2;Domicilio [calle=Calle_75, altura=143, piso=9, depto=S];39376512;PROVEEDOR;persona2@example.com;false
10000;3;Nombre_3;Apellido_3;Domicilio [calle=Calle_3, altura=2165, piso=7, depto=Y];35667303;CLIENTE;persona3@example.com;true
10000;4;Nombre_4;Apellido_4;Domicilio [calle=Calle_42, altura=3394, piso=10, depto=O];55168319;CLIENTE;persona4@example.com;true
10000;5;Nombre_5;Apellido_5;Domicilio [calle=Calle_62, altura=4041, piso=6, depto=C];78006071;CLIENTE;persona5@example.com;false
10000;6;Nombre_6;Apellido_6;Domicilio [calle=Calle_44, altura=3187, piso=2, depto=J];62486472;PROVEEDOR;persona6@example.com;false
10000;7;Nombre_7;Apellido_7;Domicilio [calle=Calle_17, altura=2654, piso=9, depto=N];80121131;CLIENTE;persona7@example.com;true
10000;8;Nombre_8;Apellido_8;Domicilio [calle=Calle_8, altura=3242, piso=3, depto=F];03570758;PROVEEDOR;persona8@example.com;false
10000;9;Nombre_9;Apellido_9;Domicilio [calle=Calle_34, altura=4130, piso=3, depto=X];79018414;CLIENTE;persona9@example.com;false
10000;10;Nombre_10;Apellido_10;Domicilio [calle=Calle_88, altura=2404, piso=4, depto=Q];17316146;PROVEEDOR;persona10@example.com;true
10000;11;Nombre_11;Apellido_11;Domicilio [calle=Calle_17, altura=3968, piso=10, depto=Y];87671889;PROVEEDOR;persona11@example.com;true
10000;12;Nombre_12;Apellido_12;Domicilio [calle=Calle_13, altura=1211, piso=5, depto=D];65343519;PROVEEDOR;persona12@example.com;false
10000;13;Nombre_13;Apellido_13;Domicilio [calle=Calle_42, altura=1667, piso=6, depto=U];39190307;PROVEEDOR;persona13@example.com;true
10000;14;Nombre_14;Apellido_14;Domicilio [calle=Calle_64, altura=3273, piso=6, depto=Q];24884178;CLIENTE;persona14@example.com;false
10000;15;Nombre_15;Apellido_15;Domicilio [calle=Calle_100, altura=1536, piso=7, depto=Q];43879241;PROVEEDOR;persona15@example.com;true
10000;16;Nombre_16;Apellido_16;Domicilio [calle=Calle_38, altura=1259, piso=2, depto=G];48169251;PROVEEDOR;persona16@example.com;true
