2;Nombre_2;Apellido_2;Domicilio [calle=Calle_32, altura=1770, piso=3, depto=O];94597598;CLIENTE;persona2@example.com;true
3;Nombre_3;Apellido_3;Domicilio [calle=Calle_92, altura=422, piso=5, depto=L];88350196;PROVEEDOR;persona3@example.com;false
4;Nombre_4;Apellido_4;Domicilio [calle=Calle_55, altura=2197, piso=1, depto=W];04782979;PROVEEDOR;persona4@example.com;false
5;Nombre_5;Apellido_5;Domicilio [calle=Calle_95, altura=1109, piso=4, depto=S];98998664;PROVEEDOR;persona5@example.com;false
6;Nombre_6;Apellido_6;Domicilio [calle=Calle_84, altura=3794, piso=2, depto=A];77529619;CLIENTE;persona6@example.com;true
7;Nombre_7;Apellido_7;Domicilio [calle=Calle_43, altura=3091, piso=2, depto=R];12034195;CLIENTE;persona7@example.com;false
8;Nombre_8;Apellido_8;Domicilio [calle=Calle_84, altura=519, piso=3, depto=L];44554252;PROVEEDOR;persona8@example.com;false
9;Nombre_9;Apellido_9;Domicilio [calle=Calle_29, altura=2969, piso=6, depto=M];69121096;CLIENTE;persona9@example.com;true
10;Nombre_10;Apellido_10;Domicilio [calle=Calle_57, altura=3771, piso=7, depto=N];91080126;CLIENTE;persona10@example.com;false
11;Nombre_11;Apellido_11;Domicilio [calle=Calle_61, altura=3246, piso=7, depto=Y];76934881;PROVEEDOR;persona11@example.com;false
12;Nombre_12;Apellido_12;Domicilio [calle=Calle_9, altura=2209, piso=4, depto=S];62456575;CLIENTE;persona12@example.com;false
13;Nombre_13;Apellido_13;Domicilio [calle=Calle_48, altura=4866, piso=5, depto=A];73477254;CLIENTE;persona13@example.com;false
14;Nombre_14;Apellido_14;Domicilio [calle=Calle_12, altura=864, piso=4, depto=N];59768547;CLIENTE;persona14@example.com;false
15;Nombre_15;Apellido_15;Domicilio [calle=Calle_11, altura=2568, piso=9, depto=M];03466895;CLIENTE;persona15@example.com;false
16;Nombre_16;Apellido_16;Domicilio [calle=Calle_33, altura=1491, piso=5, depto=K];06018060;PROVEEDOR;persona16@example.com;true
17;Nombre_17;Apellido_17;Domicilio [calle=Calle_55, altura=4690, piso=2, depto=Q];85711550;CLIENTE;persona17@example.com;false
18;Nombre_18;Apellido_18;Domicilio [calle=Calle_21, altura=4653, piso=6, depto=F];13720190;PROVEEDOR;persona18@example.com;true
19;Nombre_19;Apellido_19;Domicilio [calle=Calle_39, altura=4347, piso=5, depto=V];68073772;CLIENTE;persona19@example.com;true
20;Nombre_20;Apellido_20;Domicilio [calle=Calle_82, altura=3590, piso=8, depto=S];62928221;CLIENTE;persona20@example.com;false
21;Nombre_21;Apellido_21;Domicilio [calle=Calle_13, altura=3919, piso=9, depto=N];74202371;CLIENTE;persona21@example.com;true
22;Nombre_22;Apellido_22;Domicilio [calle=Calle_82, altura=392, piso=5, depto=W];43071818;CLIENTE;persona22@example.com;true
23;Nombre_23;Apellido_23;Domicilio [calle=Calle_46, altura=1747, piso=5, depto=N];04979737;PROVEEDOR;persona23@example.com;false
24;Nombre_24;Apellido_24;Domicilio [calle=Calle_76, altura=391, piso=6, depto=D];49611161;CLIENTE;persona24@example.com;false
25;Nombre_25;Apellido_25;Domicilio [calle=Calle_5, altura=4313, piso=6, depto=L];43184866;CLIENTE;persona25@example.com;false
26;Nombre_26;Apellido_26;Domicilio [calle=Calle_52, altura=344, piso=1, depto=D];33533932;CLIENTE;persona26@example.com;true
27;Nombre_27;Apellido_27;Domicilio [calle=Calle_9, altura=2869, piso=6, depto=M];42527403;PROVEEDOR;persona27@example.com;false
28;Nombre_28;Apellido_28;Domicilio [calle=Calle_36, altura=548, piso=3, depto=K];23866768;CLIENTE;persona28@example.com;false
29;Nombre_29;Apellido_29;Domicilio [calle=Calle_15, altura=1855, piso=5, depto=H];57414041;CLIENTE;persona29@example.com;false
30;Nombre_30;Apellido_30;Domicilio [calle=Calle_61, altura=4032, piso=10, depto=A];19231107;PROVEEDOR;persona30@example.com;false
31;Nombre_31;Apellido_31;Domicilio [calle=Calle_80, altura=1009, piso=2, depto=H];90178188;PROVEEDOR;persona31@example.com;false
32;Nombre_32;Apellido_32;Domicilio [calle=Calle_19, altura=1450, piso=3, depto=X];28518770;CLIENTE;persona32@example.com;false
33;Nombre_33;Apellido_33;Domicilio [calle=Calle_65, altura=1407, piso=6, depto=M];85577394;PROVEEDOR;persona33@example.com;true
34;Nombre_34;Apellido_34;Domicilio [calle=Calle_47, altura=358, piso=7, depto=M];58000487;PROVEEDOR;persona34@example.com;true
35;Nombre_35;Apellido_35;Domicilio [calle=Calle_7, altura=4655, piso=2, depto=U];48250396;PROVEEDOR;persona35@example.com;true
36;Nombre_36;Apellido_36;Domicilio [calle=Calle_43, altura=581, piso=1, depto=K];53827670;CLIENTE;persona36@example.com;true
37;Nombre_37;Apellido_37;Domicilio [calle=Calle_46, altura=1387, piso=3, depto=C];66975749;PROVEEDOR;persona37@example.com;false
38;Nombre_38;Apellido_38;Domicilio [calle=Calle_80, altura=2110, piso=4, depto=Y];04130177;CLIENTE;persona38@example.com;true
39;Nombre_39;Apellido_39;Domicilio [calle=Calle_87, altura=2758, piso=5, depto=I];90014526;CLIENTE;persona39@example.com;false
40;Nombre_40;Apellido_40;Domicilio [calle=Calle_6, altura=3211, piso=6, depto=W];38629395;CLIENTE;persona40@example.com;true
41;Nombre_41;Apellido_41;Domicilio [calle=Calle_83, altura=360, piso=10, depto=J];21397999;CLIENTE;persona41@example.com;false
42;Nombre_42;Apellido_42;Domicilio [calle=Calle_75, altura=2329, piso=10, depto=T];35085157;CLIENTE;persona42@example.com;false
43;Nombre_43;Apellido_43;Domicilio [calle=Calle_88, altura=4826, piso=7, depto=R];65505241;PROVEEDOR;persona43@example.com;false
44;Nombre_44;Apellido_44;Domicilio [calle=Calle_63, altura=845, piso=7, depto=E];29469432;CLIENTE;persona44@example.com;true
45;Nombre_45;Apellido_45;Domicilio [calle=Calle_68, altura=1330, piso=9, depto=U];26691262;PROVEEDOR;persona45@example.com;false
46;Nombre_46;Apellido_46;Domicilio [calle=Calle_90, altura=3692, piso=1, depto=E];01931622;CLIENTE;persona46@example.com;false
47;Nombre_47;Apellido_47;Domicilio [calle=Calle_49, altura=2843, piso=4, depto=S];25871044;PROVEEDOR;persona47@example.com;false
48;Nombre_48;Apellido_48;Domicilio [calle=Calle_22, altura=2834, piso=3, depto=F];55326863;CLIENTE;persona48@example.com;false
49;Nombre_49;Apellido_49;Domicilio [calle=Calle_54, altura=1403, piso=7, depto=X];07718631;PROVEEDOR;persona49@example.com;false
50;Nombre_50;Apellido_50;Domicilio [calle=Calle_35, altura=4463, piso=4, depto=J];96881892;CLIENTE;persona50@example.com;false
51;Nombre_51;Apellido_51;Domicilio [calle=Calle_72, altura=2642, piso=7, depto=R];28104642;PROVEEDOR;persona51@example.com;false
52;Nombre_52;Apellido_52;Domicilio [calle=Calle_21, altura=4361, piso=5, depto=E];80736522;PROVEEDOR;persona52@example.com;true
53;Nombre_53;Apellido_53;Domicilio [calle=Calle_62, altura=3929, piso=8, depto=D];50694263;CLIENTE;persona53@example.com;false
54;Nombre_54;Apellido_54;Domicilio [calle=Calle_21, altura=2773, piso=7, depto=B];18490003;PROVEEDOR;persona54@example.com;false
55;Nombre_55;Apellido_55;Domicilio [calle=Calle_88, altura=407, piso=10, depto=I];12723105;PROVEEDOR;persona55@example.com;true
56;Nombre_56;Apellido_56;Domicilio [calle=Calle_92, altura=59, piso=8, depto=O];99994651;CLIENTE;persona56@example.com;false
57;Nombre_57;Apellido_57;Domicilio [calle=Calle_95, altura=3367, piso=7, depto=V];63159061;CLIENTE;persona57@example.com;false
58;Nombre_58;Apellido_58;Domicilio [calle=Calle_95, altura=978, piso=8, depto=O];33492542;CLIENTE;persona58@example.com;true
59;Nombre_59;Apellido_59;Domicilio [calle=Calle_4, altura=1958, piso=4, depto=U];18941748;PROVEEDOR;persona59@example.com;true
60;Nombre_60;Apellido_60;Domicilio [calle=Calle_18, altura=3987, piso=3, depto=I];80161656;PROVEEDOR;persona60@example.com;true
61;Nombre_61;Apellido_61;Domicilio [calle=Calle_68, altura=1699, piso=2, depto=H];39772804;PROVEEDOR;persona61@example.com;false
62;Nombre_62;Apellido_62;Domicilio [calle=Calle_91, altura=1884, piso=8, depto=K];97750769;CLIENTE;persona62@example.com;true
63;Nombre_63;Apellido_63;Domicilio [calle=Calle_82, altura=4224, piso=10, depto=C];23811551;CLIENTE;persona63@example.com;true
64;Nombre_64;Apellido_64;Domicilio [calle=Calle_77, altura=2524, piso=2, depto=J];80340975;PROVEEDOR;persona64@example.com;true
65;Nombre_65;Apellido_65;Domicilio [calle=Calle_47, altura=4493, piso=1, depto=Y];15668560;CLIENTE;persona65@example.com;false
66;Nombre_66;Apellido_66;Domicilio [calle=Calle_32, altura=4649, piso=9, depto=K];19113774;CLIENTE;persona66@example.com;false
67;Nombre_67;Apellido_67;Domicilio [calle=Calle_90, altura=4534, piso=4, depto=C];57701135;PROVEEDOR;persona67@example.com;false
68;Nombre_68;Apellido_68;Domicilio [calle=Calle_77, altura=4269, piso=6, depto=H];15617728;CLIENTE;persona68@example.com;false
69;Nombre_69;Apellido_69;Domicilio [calle=Calle_62, altura=305, piso=7, depto=B];64085100;PROVEEDOR;persona69@example.com;true
70;Nombre_70;Apellido_70;Domicilio [calle=Calle_75, altura=929, piso=1, depto=O];27777266;CLIENTE;persona70@example.com;false
71;Nombre_71;Apellido_71;Domicilio [calle=Calle_37, altura=1000, piso=8, depto=E];09744083;CLIENTE;persona71@example.com;false
72;Nombre_72;Apellido_72;Domicilio [calle=Calle_38, altura=3873, piso=6, depto=V];57150376;PROVEEDOR;persona72@example.com;true
73;Nombre_73;Apellido_73;Domicilio [calle=Calle_3, altura=4009, piso=1, depto=E];03307945;PROVEEDOR;persona73@example.com;true
