2;Nombre_2;Apellido_2;Domicilio [calle=Calle_99, altura=4158, piso=6, depto=I];36081597;PROVEEDOR;persona2@example.com;false
3;Nombre_3;Apellido_3;Domicilio [calle=Calle_36, altura=1380, piso=3, depto=D];31700899;PROVEEDOR;persona3@example.com;false
4;Nombre_4;Apellido_4;Domicilio [calle=Calle_19, altura=3202, piso=6, depto=G];45685941;PROVEEDOR;persona4@example.com;false
5;Nombre_5;Apellido_5;Domicilio [calle=Calle_31, altura=2116, piso=8, depto=L];00965438;PROVEEDOR;persona5@example.com;false
6;Nombre_6;Apellido_6;Domicilio [calle=Calle_83, altura=521, piso=8, depto=B];88548318;CLIENTE;persona6@example.com;false
7;Nombre_7;Apellido_7;Domicilio [calle=Calle_23, altura=880, piso=9, depto=V];04914275;PROVEEDOR;persona7@example.com;true
8;Nombre_8;Apellido_8;Domicilio [calle=Calle_57, altura=4534, piso=7, depto=A];88861909;PROVEEDOR;persona8@example.com;false
9;Nombre_9;Apellido_9;Domicilio [calle=Calle_56, altura=1506, piso=7, depto=W];99670637;PROVEEDOR;persona9@example.com;true
10;Nombre_10;Apellido_10;Domicilio [calle=Calle_16, altura=4743, piso=1, depto=H];85719861;CLIENTE;persona10@example.com;false
11;Nombre_11;Apellido_11;Domicilio [calle=Calle_30, altura=2337, piso=4, depto=X];57762894;PROVEEDOR;persona11@example.com;true
12;Nombre_12;Apellido_12;Domicilio [calle=Calle_2, altura=3094, piso=4, depto=P];69444074;CLIENTE;persona12@example.com;false
13;Nombre_13;Apellido_13;Domicilio [calle=Calle_39, altura=4474, piso=3, depto=F];46101121;CLIENTE;persona13@example.com;false
14;Nombre_14;Apellido_14;Domicilio [calle=Calle_8, altura=647, piso=6, depto=H];74750681;CLIENTE;persona14@example.com;false
15;Nombre_15;Apellido_15;Domicilio [calle=Calle_81, altura=50, piso=9, depto=J];20603679;PROVEEDOR;persona15@example.com;true
16;Nombre_16;Apellido_16;Domicilio [calle=Calle_46, altura=3347, piso=2, depto=R];35231937;CLIENTE;persona16@example.com;true
17;Nombre_17;Apellido_17;Domicilio [calle=Calle_93, altura=2517, piso=7, depto=B];75896235;CLIENTE;persona17@example.com;false
18;Nombre_18;Apellido_18;Domicilio [calle=Calle_46, altura=1159, piso=7, depto=Q];98365463;CLIENTE;persona18@example.com;true
19;Nombre_19;Apellido_19;Domicilio [calle=Calle_27, altura=2333, piso=2, depto=N];25159957;CLIENTE;persona19@example.com;false
20;Nombre_20;Apellido_20;Domicilio [calle=Calle_33, altura=2410, piso=1, depto=J];01675005;PROVEEDOR;persona20@example.com;true
21;Nombre_21;Apellido_21;Domicilio [calle=Calle_68, altura=3241, piso=1, depto=P];23054942;CLIENTE;persona21@example.com;true
22;Nombre_22;Apellido_22;Domicilio [calle=Calle_42, altura=1119, piso=6, depto=Y];21417110;PROVEEDOR;persona22@example.com;false
23;Nombre_23;Apellido_23;Domicilio [calle=Calle_44, altura=4388, piso=4, depto=E];44164360;CLIENTE;persona23@example.com;false
24;Nombre_24;Apellido_24;Domicilio [calle=Calle_28, altura=3971, piso=1, depto=U];92015692;PROVEEDOR;persona24@example.com;false
25;Nombre_25;Apellido_25;Domicilio [calle=Calle_15, altura=1422, piso=3, depto=A];68666434;CLIENTE;persona25@example.com;true
26;Nombre_26;Apellido_26;Domicilio [calle=Calle_10, altura=4523, piso=5, depto=Z];63386455;PROVEEDOR;persona26@example.com;true
27;Nombre_27;Apellido_27;Domicilio [calle=Calle_32, altura=4319, piso=5, depto=Q];74019570;PROVEEDOR;persona27@example.com;false
28;Nombre_28;Apellido_28;Domicilio [calle=Calle_98, altura=1838, piso=10, depto=A];79830368;CLIENTE;persona28@example.com;false
29;Nombre_29;Apellido_29;Domicilio [calle=Calle_1, altura=3070, piso=2, depto=W];95779658;CLIENTE;persona29@example.com;false
