11;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=94597598, domicilio=Domicilio [calle=Calle_32, altura=1770, piso=3, depto=O], tipoPersona=CLIENTE, email=persona2@example.com, active=true];2;0.0;DOLAR;true
12;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=94597598, domicilio=Domicilio [calle=Calle_32, altura=1770, piso=3, depto=O], tipoPersona=CLIENTE, email=persona2@example.com, active=true];2;0.0;PESOSEFECTIVO;true
13;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=94597598, domicilio=Domicilio [calle=Calle_32, altura=1770, piso=3, depto=O], tipoPersona=CLIENTE, email=persona2@example.com, active=true];2;0.0;CREDITO;true
14;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=94597598, domicilio=Domicilio [calle=Calle_32, altura=1770, piso=3, depto=O], tipoPersona=CLIENTE, email=persona2@example.com, active=true];2;0.0;TRANSFERENCIAS;true
15;Proveedor [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=88350196, domicilio=Domicilio [calle=Calle_92, altura=422, piso=5, depto=L], tipoPersona=PROVEEDOR, email=persona3@example.com, active=false];3;0.0;DOLAR;true
16;Proveedor [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=88350196, domicilio=Domicilio [calle=Calle_92, altura=422, piso=5, depto=L], tipoPersona=PROVEEDOR, email=persona3@example.com, active=false];3;0.0;PESOSEFECTIVO;true
17;Proveedor [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=88350196, domicilio=Domicilio [calle=Calle_92, altura=422, piso=5, depto=L], tipoPersona=PROVEEDOR, email=persona3@example.com, active=false];3;0.0;CREDITO;true
18;Proveedor [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=88350196, domicilio=Domicilio [calle=Calle_92, altura=422, piso=5, depto=L], tipoPersona=PROVEEDOR, email=persona3@example.com, active=false];3;0.0;TRANSFERENCIAS;true
19;Proveedor [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=04782979, domicilio=Domicilio [calle=Calle_55, altura=2197, piso=1, depto=W], tipoPersona=PROVEEDOR, email=persona4@example.com, active=false];4;0.0;DOLAR;true
20;Proveedor [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=04782979, domicilio=Domicilio [calle=Calle_55, altura=2197, piso=1, depto=W], tipoPersona=PROVEEDOR, email=persona4@example.com, active=false];4;0.0;PESOSEFECTIVO;true
