4000;0;Proveedor [id=1, nombre=Nombre_1, apellido=Apellido_1, dni=32605904, domicilio=Domicilio [calle=Calle_43, altura=506, piso=5, depto=C], tipoPersona=PROVEEDOR, email=persona1@example.com, active=false];1;0.0;DOLAR;true
4000;1;Proveedor [id=1, nombre=Nombre_1, apellido=Apellido_1, dni=32605904, domicilio=Domicilio [calle=Calle_43, altura=506, piso=5, depto=C], tipoPersona=PROVEEDOR, email=persona1@example.com, active=false];1;0.0;PESOSEFECTIVO;true
4000;2;Proveedor [id=1, nombre=Nombre_1, apellido=Apellido_1, dni=32605904, domicilio=Domicilio [calle=Calle_43, altura=506, piso=5, depto=C], tipoPersona=PROVEEDOR, email=persona1@example.com, active=false];1;0.0;CREDITO;true
4000;3;Proveedor [id=1, nombre=Nombre_1, apellido=Apellido_1, dni=32605904, domicilio=Domicilio [calle=Calle_43, altura=506, piso=5, depto=C], tipoPersona=PROVEEDOR, email=persona1@example.com, active=false];1;0.0;TRANSFERENCIAS;true
4000;4;Proveedor [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=39376512, domicilio=Domicilio [calle=Calle_75, altura=143, piso=9, depto=S], tipoPersona=PROVEEDOR, email=persona2@example.com, active=false];2;0.0;DOLAR;true
4000;5;Proveedor [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=39376512, domicilio=Domicilio [calle=Calle_75, altura=143, piso=9, depto=S], tipoPersona=PROVEEDOR, email=persona2@example.com, active=false];2;0.0;PESOSEFECTIVO;true
4000;6;Proveedor [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=39376512, domicilio=Domicilio [calle=Calle_75, altura=143, piso=9, depto=S], tipoPersona=PROVEEDOR, email=persona2@example.com, active=false];2;0.0;CREDITO;true
4000;7;Proveedor [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=39376512, domicilio=Domicilio [calle=Calle_75, altura=143, piso=9, depto=S], tipoPersona=PROVEEDOR, email=persona2@example.com, active=false];2;0.0;TRANSFERENCIAS;true
4000;8;Cliente [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=35667303, domicilio=Domicilio [calle=Calle_3, altura=2165, piso=7, depto=Y], tipoPersona=CLIENTE, email=persona3@example.com, active=true];3;0.0;DOLAR;true
4000;9;Cliente [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=35667303, domicilio=Domicilio [calle=Calle_3, altura=2165, piso=7, depto=Y], tipoPersona=CLIENTE, email=persona3@example.com, active=true];3;0.0;PESOSEFECTIVO;true
4000;10;Cliente [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=35667303, domicilio=Domicilio [calle=Calle_3, altura=2165, piso=7, depto=Y], tipoPersona=CLIENTE, email=persona3@example.com, active=true];3;0.0;CREDITO;true
4000;11;Cliente [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=35667303, domicilio=Domicilio [calle=Calle_3, altura=2165, piso=7, depto=Y], tipoPersona=CLIENTE, email=persona3@example.com, active=true];3;0.0;TRANSFERENCIAS;true
4000;12;Cliente [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=55168319, domicilio=Domicilio [calle=Calle_42, altura=3394, piso=10, depto=O], tipoPersona=CLIENTE, email=persona4@example.com, active=true];4;0.0;DOLAR;true
