1;Dueno;Dueno;Domicilio [calle=calle, altura=1, piso=1, depto=a];00000000;CLIENTE;;true
0;Dueno;Dueno;Domicilio [calle=calle, altura=1, piso=1, depto=a];00000000;PROVEEDOR;;true
2;Nombre_2;Apellido_2;Domicilio [calle=Calle_30, altura=4739, piso=2, depto=V];64255914;PROVEEDOR;persona2@example.com;true
3;Nombre_3;Apellido_3;Domicilio [calle=Calle_39, altura=4098, piso=1, depto=V];12743330;PROVEEDOR;persona3@example.com;false
4;Nombre_4;Apellido_4;Domicilio [calle=Calle_22, altura=627, piso=2, depto=P];66334357;CLIENTE;persona4@example.com;true
5;Nombre_5;Apellido_5;Domicilio [calle=Calle_37, altura=2219, piso=7, depto=N];23068070;CLIENTE;persona5@example.com;false
6;Nombre_6;Apellido_6;Domicilio [calle=Calle_49, altura=2809, piso=3, depto=M];58747146;CLIENTE;persona6@example.com;true
7;Nombre_7;Apellido_7;Domicilio [calle=Calle_25, altura=4837, piso=10, depto=K];69767407;PROVEEDOR;persona7@example.com;false
8;Nombre_8;Apellido_8;Domicilio [calle=Calle_65, altura=1135, piso=1, depto=W];84908414;PROVEEDOR;persona8@example.com;false
9;Nombre_9;Apellido_9;Domicilio [calle=Calle_20, altura=414, piso=2, depto=W];45203807;CLIENTE;persona9@example.com;false
10;Nombre_10;Apellido_10;Domicilio [calle=Calle_18, altura=4792, piso=10, depto=Q];64444456;CLIENTE;persona10@example.com;true
11;Nombre_11;Apellido_11;Domicilio [calle=Calle_24, altura=4286, piso=6, depto=V];33768412;PROVEEDOR;persona11@example.com;true
12;Nombre_12;Apellido_12;Domicilio [calle=Calle_3, altura=2285, piso=4, depto=V];43692014;PROVEEDOR;persona12@example.com;true
13;Nombre_13;Apellido_13;Domicilio [calle=Calle_75, altura=1840, piso=6, depto=B];26346421;CLIENTE;persona13@example.com;true
14;Nombre_14;Apellido_14;Domicilio [calle=Calle_23, altura=623, piso=5, depto=A];43333527;CLIENTE;persona14@example.com;false
15;Nombre_15;Apellido_15;Domicilio [calle=Calle_78, altura=4903, piso=3, depto=K];09837908;PROVEEDOR;persona15@example.com;false
16;Nombre_16;Apellido_16;Domicilio [calle=Calle_19, altura=57, piso=2, depto=U];77479053;PROVEEDOR;persona16@example.com;true
17;Nombre_17;Apellido_17;Domicilio [calle=Calle_88, altura=1056, piso=9, depto=H];30357554;CLIENTE;persona17@example.com;false
18;Nombre_18;Apellido_18;Domicilio [calle=Calle_28, altura=704, piso=5, depto=K];19060476;CLIENTE;persona18@example.com;true
19;Nombre_19;Apellido_19;Domicilio [calle=Calle_96, altura=2405, piso=1, depto=O];49342396;CLIENTE;persona19@example.com;false
20;Nombre_20;Apellido_20;Domicilio [calle=Calle_32, altura=4822, piso=5, depto=M];06454870;CLIENTE;persona20@example.com;false
21;Nombre_21;Apellido_21;Domicilio [calle=Calle_79, altura=3553, piso=7, depto=Z];62130054;PROVEEDOR;persona21@example.com;true
22;Nombre_22;Apellido_22;Domicilio [calle=Calle_35, altura=1957, piso=9, depto=O];92950116;CLIENTE;persona22@example.com;true
23;Nombre_23;Apellido_23;Domicilio [calle=Calle_75, altura=1247, piso=5, depto=Z];71690029;PROVEEDOR;persona23@example.com;false
24;Nombre_24;Apellido_24;Domicilio [calle=Calle_14, altura=4721, piso=10, depto=I];10274301;PROVEEDOR;persona24@example.com;true
