10000;1;Nombre_1;Apellido_1;Domicilio [calle=Calle_34, altura=1017, piso=2, depto=N];46420504;PROVEEDOR;persona1@example.com;false
10000;2;Nombre_2;Apellido_2;Domicilio [calle=Calle_38, altura=2260, piso=9, depto=X];21185810;CLIENTE;persona2@example.com;false
10000;3;Nombre_3;Apellido_3;Domicilio [calle=Calle_86, altura=3903, piso=3, depto=D];11560987;PROVEEDOR;persona3@example.com;false
10000;4;Nombre_4;Apellido_4;Domicilio [calle=Calle_58, altura=3513, piso=6, depto=R];27742360;PROVEEDOR;persona4@example.com;false
10000;5;Nombre_5;Apellido_5;Domicilio [calle=Calle_58, altura=957, piso=7, depto=E];61900359;PROVEEDOR;persona5@example.com;false
10000;6;Nombre_6;Apellido_6;Domicilio [calle=Calle_100, altura=4867, piso=8, depto=L];25570986;PROVEEDOR;persona6@example.com;false
10000;7;Nombre_7;Apellido_7;Domicilio [calle=Calle_26, altura=2172, piso=1, depto=C];92034851;CLIENTE;persona7@example.com;true
10000;8;Nombre_8;Apellido_8;Domicilio [calle=Calle_25, altura=4314, piso=4, depto=I];52998218;CLIENTE;persona8@example.com;false
10000;9;Nombre_9;Apellido_9;Domicilio [calle=Calle_32, altura=1984, piso=5, depto=Y];45836589;CLIENTE;persona9@example.com;false
10000;10;Nombre_10;Apellido_10;Domicilio [calle=Calle_21, altura=1980, piso=2, depto=H];37079183;PROVEEDOR;persona10@example.com;false
10000;11;Nombre_11;Apellido_11;Domicilio [calle=Calle_29, altura=2731, piso=1, depto=M];91672950;CLIENTE;persona11@example.com;false
10000;12;Nombre_12;Apellido_12;Domicilio [calle=Calle_11, altura=998, piso=1, depto=E];16098550;PROVEEDOR;persona12@example.com;true
10000;13;Nombre_13;Apellido_13;Domicilio [calle=Calle_29, altura=4540, piso=1, depto=V];32203774;PROVEEDOR;persona13@example.com;true
10000;14;Nombre_14;Apellido_14;Domicilio [calle=Calle_36, altura=2626, piso=1, depto=K];74617419;PROVEEDOR;persona14@example.com;false
10000;15;Nombre_15;Apellido_15;Domicilio [calle=Calle_17, altura=1996, piso=7, depto=Q];54594735;CLIENTE;persona15@example.com;false
10000;16;Nombre_16;Apellido_16;Domicilio [calle=Calle_17, altura=895, piso=10, depto=D];22088258;PROVEEDOR;persona16@example.com;true
10000;17;Nombre_17;Apellido_17;Domicilio [calle=Calle_3, altura=1111, piso=1, depto=U];12406251;PROVEEDOR;persona17@example.com;false
10000;18;Nombre_18;Apellido_18;Domicilio [calle=Calle_28, altura=1053, piso=8, depto=J];35204078;CLIENTE;persona18@example.com;true
10000;19;Nombre_19;Apellido_19;Domicilio [calle=Calle_8, altura=4370, piso=2, depto=F];59068470;CLIENTE;persona19@example.com;false
10000;20;Nombre_20;Apellido_20;Domicilio [calle=Calle_25, altura=2333, piso=9, depto=B];43365545;PROVEEDOR;persona20@example.com;false
10000;21;Nombre_21;Apellido_21;Domicilio [calle=Calle_37, altura=4780, piso=3, depto=D];48558583;CLIENTE;persona21@example.com;true
10000;22;Nombre_22;Apellido_22;Domicilio [calle=Calle_83, altura=2775, piso=3, depto=M];88483525;CLIENTE;persona22@example.com;true
10000;23;Nombre_23;Apellido_23;Domicilio [calle=Calle_91, altura=109, piso=9, depto=Y];34906304;PROVEEDOR;persona23@example.com;true
10000;24;Nombre_24;Apellido_24;Domicilio [calle=Calle_42, altura=3674, piso=6, depto=Q];22610487;PROVEEDOR;persona24@example.com;true
10000;25;Nombre_25;Apellido_25;Domicilio [calle=Calle_51, altura=3382, piso=4, depto=Q];35763131;CLIENTE;persona25@example.com;false
10000;26;Nombre_26;Apellido_26;Domicilio [calle=Calle_86, altura=1584, piso=2, depto=L];36609620;PROVEEDOR;persona26@example.com;false
10000;27;Nombre_27;Apellido_27;Domicilio [calle=Calle_42, altura=2281, piso=2, depto=S];80857161;PROVEEDOR;persona27@example.com;true
10000;28;Nombre_28;Apellido_28;Domicilio [calle=Calle_89, altura=1589, piso=8, depto=Z];33509530;CLIENTE;persona28@example.com;true
10000;29;Nombre_29;Apellido_29;Domicilio [calle=Calle_67, altura=255, piso=8, depto=H];13978766;PROVEEDOR;persona29@example.com;true
10000;30;Nombre_30;Apellido_30;Domicilio [calle=Calle_91, altura=501, piso=7, depto=X];53048501;PROVEEDOR;persona30@example.com;false
10000;31;Nombre_31;Apellido_31;Domicilio [calle=Calle_87, altura=979, piso=7, depto=H];84998019;PROVEEDOR;persona31@example.com;true
10000;32;Nombre_32;Apellido_32;Domicilio [calle=Calle_36, altura=3169, piso=6, depto=N];81928348;CLIENTE;persona32@example.com;true
