1;0;Producto_1;Marca_4;CAT3;89;1.0020030045E8;1.2024036054E8;;16;Proveedor [id=950, nombre=Nombre_950, apellido=Apellido_950, dni=42778948, domicilio=Domicilio [calle=Calle_37, altura=2783, piso=10, depto=C], tipoPersona=PROVEEDOR, email=persona950@example.com, active=true]
2;0;Producto_2;Marca_2;CAT3;52;1.0020030045E8;1.2024036054E8;;18;Proveedor [id=397, nombre=Nombre_397, apellido=Apellido_397, dni=89141628, domicilio=Domicilio [calle=Calle_68, altura=2847, piso=3, depto=L], tipoPersona=PROVEEDOR, email=persona397@example.com, active=true]
3;0;Producto_3;Marca_2;CAT3;25;1.0020030045E8;1.2024036054E8;;15;Proveedor [id=444, nombre=Nombre_444, apellido=Apellido_444, dni=33151729, domicilio=Domicilio [calle=Calle_52, altura=4713, piso=1, depto=X], tipoPersona=PROVEEDOR, email=persona444@example.com, active=true]
4;0;Producto_4;Marca_5;CAT1;64;1.0020030045E8;1.2024036054E8;;30;Proveedor [id=124, nombre=Nombre_124, apellido=Apellido_124, dni=68037486, domicilio=Domicilio [calle=Calle_58, altura=327, piso=10, depto=V], tipoPersona=PROVEEDOR, email=persona124@example.com, active=true]
5;0;Producto_5;Marca_3;CAT2;85;1.0020030045E8;1.2024036054E8;;12;Proveedor [id=602, nombre=Nombre_602, apellido=Apellido_602, dni=62746119, domicilio=Domicilio [calle=Calle_64, altura=3568, piso=2, depto=K], tipoPersona=PROVEEDOR, email=persona602@example.com, active=true]
6;0;Producto_6;Marca_5;CAT1;38;1.0020030045E8;1.2024036054E8;;74;Proveedor [id=63, nombre=Nombre_63, apellido=Apellido_63, dni=63370996, domicilio=Domicilio [calle=Calle_97, altura=1719, piso=9, depto=Y], tipoPersona=PROVEEDOR, email=persona63@example.com, active=true]
7;0;Producto_7;Marca_5;CAT1;63;1.0020030045E8;1.2024036054E8;;47;Proveedor [id=353, nombre=Nombre_353, apellido=Apellido_353, dni=42369237, domicilio=Domicilio [calle=Calle_39, altura=4444, piso=10, depto=X], tipoPersona=PROVEEDOR, email=persona353@example.com, active=false]
8;0;Producto_8;Marca_3;CAT3;84;1.0020030045E8;1.2024036054E8;;19;Proveedor [id=770, nombre=Nombre_770, apellido=Apellido_770, dni=49835224, domicilio=Domicilio [calle=Calle_44, altura=3746, piso=1, depto=Y], tipoPersona=PROVEEDOR, email=persona770@example.com, active=false]
9;0;Producto_9;Marca_2;CAT2;7;1.0020030045E8;1.2024036054E8;;19;Proveedor [id=800, nombre=Nombre_800, apellido=Apellido_800, dni=40665261, domicilio=Domicilio [calle=Calle_62, altura=2952, piso=8, depto=I], tipoPersona=PROVEEDOR, email=persona800@example.com, active=true]
10;0;Producto_10;Marca_5;CAT2;94;1.0020030045E8;1.2024036054E8;;95;Proveedor [id=775, nombre=Nombre_775, apellido=Apellido_775, dni=08411507, domicilio=Domicilio [calle=Calle_39, altura=4164, piso=3, depto=E], tipoPersona=PROVEEDOR, email=persona775@example.com, active=false]
11;0;Producto_11;Marca_3;CAT2;24;1.0020030045E8;1.2024036054E8;;54;Proveedor [id=536, nombre=Nombre_536, apellido=Apellido_536, dni=30671440, domicilio=Domicilio [calle=Calle_35, altura=4618, piso=1, depto=V], tipoPersona=PROVEEDOR, email=persona536@example.com, active=false]
12;0;Producto_12;Marca_1;CAT1;35;1.0020030045E8;1.2024036054E8;;95;Proveedor [id=573, nombre=Nombre_573, apellido=Apellido_573, dni=77336925, domicilio=Domicilio [calle=Calle_47, altura=956, piso=5, depto=J], tipoPersona=PROVEEDOR, email=persona573@example.com, active=false]
13;0;Producto_13;Marca_1;CAT3;48;1.0020030045E8;1.2024036054E8;;61;Proveedor [id=786, nombre=Nombre_786, apellido=Apellido_786, dni=27967658, domicilio=Domicilio [calle=Calle_57, altura=3365, piso=1, depto=X], tipoPersona=PROVEEDOR, email=persona786@example.com, active=false]
14;0;Producto_14;Marca_1;CAT3;50;1.0020030045E8;1.2024036054E8;;19;Proveedor [id=57, nombre=Nombre_57, apellido=Apellido_57, dni=98191477, domicilio=Domicilio [calle=Calle_54, altura=2200, piso=7, depto=R], tipoPersona=PROVEEDOR, email=persona57@example.com, active=true]
15;0;Producto_15;Marca_4;CAT3;68;1.0020030045E8;1.2024036054E8;;16;Proveedor [id=931, nombre=Nombre_931, apellido=Apellido_931, dni=62276461, domicilio=Domicilio [calle=Calle_85, altura=2836, piso=7, depto=O], tipoPersona=PROVEEDOR, email=persona931@example.com, active=false]
16;0;Producto_16;Marca_3;CAT1;46;1.0020030045E8;1.2024036054E8;;43;Proveedor [id=701, nombre=Nombre_701, apellido=Apellido_701, dni=60164685, domicilio=Domicilio [calle=Calle_81, altura=4744, piso=10, depto=Y], tipoPersona=PROVEEDOR, email=persona701@example.com, active=false]
17;0;Producto_17;Marca_5;CAT3;73;1.0020030045E8;1.2024036054E8;;89;Proveedor [id=66, nombre=Nombre_66, apellido=Apellido_66, dni=18244243, domicilio=Domicilio [calle=Calle_20, altura=1692, piso=9, depto=N], tipoPersona=PROVEEDOR, email=persona66@example.com, active=false]
18;0;Producto_18;Marca_3;CAT3;33;1.0020030045E8;1.2024036054E8;;25;Proveedor [id=199, nombre=Nombre_199, apellido=Apellido_199, dni=43292529, domicilio=Domicilio [calle=Calle_2, altura=2213, piso=1, depto=Y], tipoPersona=PROVEEDOR, email=persona199@example.com, active=true]
19;0;Producto_19;Marca_2;CAT1;8;1.0020030045E8;1.2024036054E8;;91;Proveedor [id=849, nombre=Nombre_849, apellido=Apellido_849, dni=16589053, domicilio=Domicilio [calle=Calle_55, altura=4930, piso=8, depto=V], tipoPersona=PROVEEDOR, email=persona849@example.com, active=false]
20;0;Producto_20;Marca_1;CAT3;16;1.0020030045E8;1.2024036054E8;;19;Proveedor [id=17, nombre=Nombre_17, apellido=Apellido_17, dni=92997406, domicilio=Domicilio [calle=Calle_6, altura=873, piso=7, depto=E], tipoPersona=PROVEEDOR, email=persona17@example.com, active=true]
21;0;Producto_21;Marca_4;CAT1;22;1.0020030045E8;1.2024036054E8;;84;Proveedor [id=477, nombre=Nombre_477, apellido=Apellido_477, dni=27234285, domicilio=Domicilio [calle=Calle_36, altura=2636, piso=10, depto=H], tipoPersona=PROVEEDOR, email=persona477@example.com, active=false]
22;0;Producto_22;Marca_5;CAT2;82;1.0020030045E8;1.2024036054E8;;78;Proveedor [id=329, nombre=Nombre_329, apellido=Apellido_329, dni=13780540, domicilio=Domicilio [calle=Calle_3, altura=421, piso=1, depto=J], tipoPersona=PROVEEDOR, email=persona329@example.com, active=true]
23;0;Producto_23;Marca_5;CAT2;35;1.0020030045E8;1.2024036054E8;;52;Proveedor [id=387, nombre=Nombre_387, apellido=Apellido_387, dni=31726664, domicilio=Domicilio [calle=Calle_30, altura=2191, piso=6, depto=Q], tipoPersona=PROVEEDOR, email=persona387@example.com, active=false]
24;0;Producto_24;Marca_1;CAT2;78;1.0020030045E8;1.2024036054E8;;27;Proveedor [id=224, nombre=Nombre_224, apellido=Apellido_224, dni=20478444, domicilio=Domicilio [calle=Calle_38, altura=4930, piso=5, depto=R], tipoPersona=PROVEEDOR, email=persona224@example.com, active=true]
25;0;Producto_25;Marca_5;CAT3;95;1.0020030045E8;1.2024036054E8;;59;Proveedor [id=928, nombre=Nombre_928, apellido=Apellido_928, dni=86349045, domicilio=Domicilio [calle=Calle_64, altura=4809, piso=9, depto=M], tipoPersona=PROVEEDOR, email=persona928@example.com, active=false]
26;0;Producto_26;Marca_4;CAT3;16;1.0020030045E8;1.2024036054E8;;84;Proveedor [id=734, nombre=Nombre_734, apellido=Apellido_734, dni=09384125, domicilio=Domicilio [calle=Calle_83, altura=4227, piso=1, depto=L], tipoPersona=PROVEEDOR, email=persona734@example.com, active=false]
27;0;Producto_27;Marca_5;CAT3;29;1.0020030045E8;1.2024036054E8;;45;Proveedor [id=174, nombre=Nombre_174, apellido=Apellido_174, dni=56483301, domicilio=Domicilio [calle=Calle_34, altura=2834, piso=2, depto=J], tipoPersona=PROVEEDOR, email=persona174@example.com, active=false]
28;0;Producto_28;Marca_1;CAT2;56;1.0020030045E8;1.2024036054E8;;34;Proveedor [id=348, nombre=Nombre_348, apellido=Apellido_348, dni=58536920, domicilio=Domicilio [calle=Calle_95, altura=48, piso=7, depto=W], tipoPersona=PROVEEDOR, email=persona348@example.com, active=false]
29;0;Producto_29;Marca_2;CAT3;34;1.0020030045E8;1.2024036054E8;;9;Proveedor [id=211, nombre=Nombre_211, apellido=Apellido_211, dni=72411329, domicilio=Domicilio [calle=Calle_43, altura=4210, piso=9, depto=A], tipoPersona=PROVEEDOR, email=persona211@example.com, active=true]
30;0;Producto_30;Marca_1;CAT3;36;1.0020030045E8;1.2024036054E8;;97;Proveedor [id=258, nombre=Nombre_258, apellido=Apellido_258, dni=99500026, domicilio=Domicilio [calle=Calle_28, altura=480, piso=1, depto=F], tipoPersona=PROVEEDOR, email=persona258@example.com, active=false]
31;0;Producto_31;Marca_3;CAT3;86;1.0020030045E8;1.2024036054E8;;96;Proveedor [id=826, nombre=Nombre_826, apellido=Apellido_826, dni=72546380, domicilio=Domicilio [calle=Calle_22, altura=4033, piso=6, depto=X], tipoPersona=PROVEEDOR, email=persona826@example.com, active=true]
32;0;Producto_32;Marca_1;CAT2;86;1.0020030045E8;1.2024036054E8;;41;Proveedor [id=813, nombre=Nombre_813, apellido=Apellido_813, dni=61253018, domicilio=Domicilio [calle=Calle_79, altura=531, piso=7, depto=G], tipoPersona=PROVEEDOR, email=persona813@example.com, active=false]
33;0;Producto_33;Marca_2;CAT3;61;1.0020030045E8;1.2024036054E8;;68;Proveedor [id=671, nombre=Nombre_671, apellido=Apellido_671, dni=44134522, domicilio=Domicilio [calle=Calle_31, altura=370, piso=4, depto=F], tipoPersona=PROVEEDOR, email=persona671@example.com, active=false]
34;0;Producto_34;Marca_5;CAT3;59;1.0020030045E8;1.2024036054E8;;77;Proveedor [id=610, nombre=Nombre_610, apellido=Apellido_610, dni=83550713, domicilio=Domicilio [calle=Calle_5, altura=1835, piso=8, depto=K], tipoPersona=PROVEEDOR, email=persona610@example.com, active=true]
35;0;Producto_35;Marca_2;CAT3;12;1.0020030045E8;1.2024036054E8;;55;Proveedor [id=17, nombre=Nombre_17, apellido=Apellido_17, dni=92997406, domicilio=Domicilio [calle=Calle_6, altura=873, piso=7, depto=E], tipoPersona=PROVEEDOR, email=persona17@example.com, active=true]
36;0;Producto_36;Marca_5;CAT3;37;1.0020030045E8;1.2024036054E8;;36;Proveedor [id=448, nombre=Nombre_448, apellido=Apellido_448, dni=35543046, domicilio=Domicilio [calle=Calle_27, altura=2056, piso=2, depto=A], tipoPersona=PROVEEDOR, email=persona448@example.com, active=true]
37;0;Producto_37;Marca_1;CAT3;26;1.0020030045E8;1.2024036054E8;;39;Proveedor [id=719, nombre=Nombre_719, apellido=Apellido_719, dni=96154059, domicilio=Domicilio [calle=Calle_11, altura=2804, piso=3, depto=I], tipoPersona=PROVEEDOR, email=persona719@example.com, active=false]
38;0;Producto_38;Marca_5;CAT1;90;1.0020030045E8;1.2024036054E8;;70;Proveedor [id=982, nombre=Nombre_982, apellido=Apellido_982, dni=29110138, domicilio=Domicilio [calle=Calle_24, altura=1426, piso=6, depto=N], tipoPersona=PROVEEDOR, email=persona982@example.com, active=false]
39;0;Producto_39;Marca_3;CAT1;86;1.0020030045E8;1.2024036054E8;;24;Proveedor [id=290, nombre=Nombre_290, apellido=Apellido_290, dni=81541156, domicilio=Domicilio [calle=Calle_90, altura=2836, piso=6, depto=Y], tipoPersona=PROVEEDOR, email=persona290@example.com, active=true]
40;0;Producto_40;Marca_2;CAT2;20;1.0020030045E8;1.2024036054E8;;64;Proveedor [id=829, nombre=Nombre_829, apellido=Apellido_829, dni=56684343, domicilio=Domicilio [calle=Calle_77, altura=1069, piso=9, depto=F], tipoPersona=PROVEEDOR, email=persona829@example.com, active=false]
41;0;Producto_41;Marca_4;CAT2;89;1.0020030045E8;1.2024036054E8;;94;Proveedor [id=744, nombre=Nombre_744, apellido=Apellido_744, dni=98174710, domicilio=Domicilio [calle=Calle_55, altura=3925, piso=7, depto=E], tipoPersona=PROVEEDOR, email=persona744@example.com, active=true]
42;0;Producto_42;Marca_3;CAT1;31;1.0020030045E8;1.2024036054E8;;21;Proveedor [id=353, nombre=Nombre_353, apellido=Apellido_353, dni=42369237, domicilio=Domicilio [calle=Calle_39, altura=4444, piso=10, depto=X], tipoPersona=PROVEEDOR, email=persona353@example.com, active=false]
43;0;Producto_43;Marca_2;CAT3;83;1.0020030045E8;1.2024036054E8;;7;Proveedor [id=60, nombre=Nombre_60, apellido=Apellido_60, dni=74362829, domicilio=Domicilio [calle=Calle_23, altura=4339, piso=7, depto=O], tipoPersona=PROVEEDOR, email=persona60@example.com, active=false]
44;0;Producto_44;Marca_4;CAT3;43;1.0020030045E8;1.2024036054E8;;23;Proveedor [id=393, nombre=Nombre_393, apellido=Apellido_393, dni=69653031, domicilio=Domicilio [calle=Calle_12, altura=4094, piso=8, depto=O], tipoPersona=PROVEEDOR, email=persona393@example.com, active=false]
45;0;Producto_45;Marca_4;CAT1;82;1.0020030045E8;1.2024036054E8;;78;Proveedor [id=367, nombre=Nombre_367, apellido=Apellido_367, dni=39002555, domicilio=Domicilio [calle=Calle_98, altura=2591, piso=1, depto=E], tipoPersona=PROVEEDOR, email=persona367@example.com, active=true]
46;0;Producto_46;Marca_1;CAT1;22;1.0020030045E8;1.2024036054E8;;50;Proveedor [id=483, nombre=Nombre_483, apellido=Apellido_483, dni=75033488, domicilio=Domicilio [calle=Calle_26, altura=4359, piso=6, depto=H], tipoPersona=PROVEEDOR, email=persona483@example.com, active=false]
47;0;Producto_47;Marca_4;CAT2;10;1.0020030045E8;1.2024036054E8;;36;Proveedor [id=756, nombre=Nombre_756, apellido=Apellido_756, dni=98650523, domicilio=Domicilio [calle=Calle_78, altura=2409, piso=7, depto=W], tipoPersona=PROVEEDOR, email=persona756@example.com, active=false]
48;0;Producto_48;Marca_3;CAT3;9;1.0020030045E8;1.2024036054E8;;65;Proveedor [id=479, nombre=Nombre_479, apellido=Apellido_479, dni=03969806, domicilio=Domicilio [calle=Calle_81, altura=4489, piso=9, depto=F], tipoPersona=PROVEEDOR, email=persona479@example.com, active=false]
49;0;Producto_49;Marca_2;CAT1;63;1.0020030045E8;1.2024036054E8;;55;Proveedor [id=573, nombre=Nombre_573, apellido=Apellido_573, dni=77336925, domicilio=Domicilio [calle=Calle_47, altura=956, piso=5, depto=J], tipoPersona=PROVEEDOR, email=persona573@example.com, active=false]
50;0;Producto_50;Marca_1;CAT2;50;1.0020030045E8;1.2024036054E8;;78;Proveedor [id=403, nombre=Nombre_403, apellido=Apellido_403, dni=99501228, domicilio=Domicilio [calle=Calle_23, altura=1029, piso=1, depto=L], tipoPersona=PROVEEDOR, email=persona403@example.com, active=true]
51;0;Producto_51;Marca_2;CAT3;36;1.0020030045E8;1.2024036054E8;;60;Proveedor [id=759, nombre=Nombre_759, apellido=Apellido_759, dni=38622897, domicilio=Domicilio [calle=Calle_82, altura=640, piso=10, depto=N], tipoPersona=PROVEEDOR, email=persona759@example.com, active=true]
52;0;Producto_52;Marca_2;CAT1;31;1.0020030045E8;1.2024036054E8;;53;Proveedor [id=804, nombre=Nombre_804, apellido=Apellido_804, dni=03207871, domicilio=Domicilio [calle=Calle_69, altura=1656, piso=1, depto=W], tipoPersona=PROVEEDOR, email=persona804@example.com, active=false]
53;0;Producto_53;Marca_4;CAT3;66;1.0020030045E8;1.2024036054E8;;63;Proveedor [id=430, nombre=Nombre_430, apellido=Apellido_430, dni=51820509, domicilio=Domicilio [calle=Calle_89, altura=4392, piso=9, depto=O], tipoPersona=PROVEEDOR, email=persona430@example.com, active=true]
54;0;Producto_54;Marca_5;CAT2;58;1.0020030045E8;1.2024036054E8;;61;Proveedor [id=109, nombre=Nombre_109, apellido=Apellido_109, dni=05512117, domicilio=Domicilio [calle=Calle_13, altura=3407, piso=2, depto=X], tipoPersona=PROVEEDOR, email=persona109@example.com, active=false]
55;0;Producto_55;Marca_4;CAT1;62;1.0020030045E8;1.2024036054E8;;76;Proveedor [id=191, nombre=Nombre_191, apellido=Apellido_191, dni=76603296, domicilio=Domicilio [calle=Calle_77, altura=3518, piso=1, depto=X], tipoPersona=PROVEEDOR, email=persona191@example.com, active=false]
56;0;Producto_56;Marca_3;CAT2;5;1.0020030045E8;1.2024036054E8;;72;Proveedor [id=334, nombre=Nombre_334, apellido=Apellido_334, dni=48857459, domicilio=Domicilio [calle=Calle_14, altura=1446, piso=3, depto=N], tipoPersona=PROVEEDOR, email=persona334@example.com, active=true]
57;0;Producto_57;Marca_5;CAT1;92;1.0020030045E8;1.2024036054E8;;49;Proveedor [id=631, nombre=Nombre_631, apellido=Apellido_631, dni=49996732, domicilio=Domicilio [calle=Calle_69, altura=4299, piso=4, depto=E], tipoPersona=PROVEEDOR, email=persona631@example.com, active=true]
58;0;Producto_58;Marca_3;CAT2;16;1.0020030045E8;1.2024036054E8;;95;Proveedor [id=351, nombre=Nombre_351, apellido=Apellido_351, dni=17003408, domicilio=Domicilio [calle=Calle_29, altura=3080, piso=4, depto=Z], tipoPersona=PROVEEDOR, email=persona351@example.com, active=false]
59;0;Producto_59;Marca_4;CAT3;10;1.0020030045E8;1.2024036054E8;;5;Proveedor [id=273, nombre=Nombre_273, apellido=Apellido_273, dni=96792185, domicilio=Domicilio [calle=Calle_32, altura=181, piso=2, depto=T], tipoPersona=PROVEEDOR, email=persona273@example.com, active=false]
60;0;Producto_60;Marca_1;CAT1;20;1.0020030045E8;1.2024036054E8;;54;Proveedor [id=84, nombre=Nombre_84, apellido=Apellido_84, dni=88873521, domicilio=Domicilio [calle=Calle_70, altura=3672, piso=8, depto=C], tipoPersona=PROVEEDOR, email=persona84@example.com, active=false]
61;0;Producto_61;Marca_2;CAT2;82;1.0020030045E8;1.2024036054E8;;68;Proveedor [id=552, nombre=Nombre_552, apellido=Apellido_552, dni=48784639, domicilio=Domicilio [calle=Calle_38, altura=2226, piso=7, depto=T], tipoPersona=PROVEEDOR, email=persona552@example.com, active=false]
62;0;Producto_62;Marca_1;CAT1;93;1.0020030045E8;1.2024036054E8;;43;Proveedor [id=430, nombre=Nombre_430, apellido=Apellido_430, dni=51820509, domicilio=Domicilio [calle=Calle_89, altura=4392, piso=9, depto=O], tipoPersona=PROVEEDOR, email=persona430@example.com, active=true]
63;0;Producto_63;Marca_3;CAT2;40;1.0020030045E8;1.2024036054E8;;38;Proveedor [id=514, nombre=Nombre_514, apellido=Apellido_514, dni=73813026, domicilio=Domicilio [calle=Calle_35, altura=4376, piso=1, depto=V], tipoPersona=PROVEEDOR, email=persona514@example.com, active=true]
64;0;Producto_64;Marca_4;CAT2;76;1.0020030045E8;1.2024036054E8;;7;Proveedor [id=885, nombre=Nombre_885, apellido=Apellido_885, dni=75780128, domicilio=Domicilio [calle=Calle_85, altura=4814, piso=3, depto=D], tipoPersona=PROVEEDOR, email=persona885@example.com, active=true]
65;0;Producto_65;Marca_4;CAT3;52;1.0020030045E8;1.2024036054E8;;27;Proveedor [id=676, nombre=Nombre_676, apellido=Apellido_676, dni=10111993, domicilio=Domicilio [calle=Calle_87, altura=3437, piso=2, depto=H], tipoPersona=PROVEEDOR, email=persona676@example.com, active=false]
66;0;Producto_66;Marca_4;CAT1;23;1.0020030045E8;1.2024036054E8;;51;Proveedor [id=387, nombre=Nombre_387, apellido=Apellido_387, dni=31726664, domicilio=Domicilio [calle=Calle_30, altura=2191, piso=6, depto=Q], tipoPersona=PROVEEDOR, email=persona387@example.com, active=false]
67;0;Producto_67;Marca_1;CAT2;21;1.0020030045E8;1.2024036054E8;;20;Proveedor [id=163, nombre=Nombre_163, apellido=Apellido_163, dni=10246194, domicilio=Domicilio [calle=Calle_24, altura=2743, piso=5, depto=L], tipoPersona=PROVEEDOR, email=persona163@example.com, active=true]
