1;Dueno;Dueno;Domicilio [calle=calle, altura=1, piso=1, depto=a];00000000;CLIENTE;;true
0;Dueno;Dueno;Domicilio [calle=calle, altura=1, piso=1, depto=a];00000000;PROVEEDOR;;true
2;Nombre_2;Apellido_2;Domicilio [calle=Calle_51, altura=290, piso=6, depto=T];95889913;CLIENTE;persona2@example.com;false
3;Nombre_3;Apellido_3;Domicilio [calle=Calle_76, altura=3209, piso=7, depto=E];64224906;PROVEEDOR;persona3@example.com;false
4;Nombre_4;Apellido_4;Domicilio [calle=Calle_65, altura=4158, piso=7, depto=P];17688136;CLIENTE;persona4@example.com;false
5;Nombre_5;Apellido_5;Domicilio [calle=Calle_86, altura=3290, piso=3, depto=Y];10070522;CLIENTE;persona5@example.com;true
6;Nombre_6;Apellido_6;Domicilio [calle=Calle_91, altura=3976, piso=5, depto=E];51762803;PROVEEDOR;persona6@example.com;true
7;Nombre_7;Apellido_7;Domicilio [calle=Calle_100, altura=4847, piso=8, depto=E];95077829;PROVEEDOR;persona7@example.com;true
8;Nombre_8;Apellido_8;Domicilio [calle=Calle_94, altura=3160, piso=4, depto=E];09811224;CLIENTE;persona8@example.com;false
9;Nombre_9;Apellido_9;Domicilio [calle=Calle_6, altura=4459, piso=5, depto=E];50127214;PROVEEDOR;persona9@example.com;true
10;Nombre_10;Apellido_10;Domicilio [calle=Calle_65, altura=291, piso=7, depto=H];73208188;PROVEEDOR;persona10@example.com;true
11;Nombre_11;Apellido_11;Domicilio [calle=Calle_1, altura=2853, piso=6, depto=K];14359481;CLIENTE;persona11@example.com;false
12;Nombre_12;Apellido_12;Domicilio [calle=Calle_96, altura=2010, piso=1, depto=G];15213937;CLIENTE;persona12@example.com;true
13;Nombre_13;Apellido_13;Domicilio [calle=Calle_2, altura=3767, piso=2, depto=M];70258363;PROVEEDOR;persona13@example.com;false
14;Nombre_14;Apellido_14;Domicilio [calle=Calle_9, altura=2559, piso=3, depto=M];38922258;CLIENTE;persona14@example.com;true
15;Nombre_15;Apellido_15;Domicilio [calle=Calle_43, altura=172, piso=3, depto=C];30984918;CLIENTE;persona15@example.com;true
16;Nombre_16;Apellido_16;Domicilio [calle=Calle_74, altura=3911, piso=7, depto=S];72431779;PROVEEDOR;persona16@example.com;true
17;Nombre_17;Apellido_17;Domicilio [calle=Calle_87, altura=388, piso=5, depto=W];42992538;CLIENTE;persona17@example.com;false
18;Nombre_18;Apellido_18;Domicilio [calle=Calle_27, altura=1681, piso=1, depto=L];98752837;CLIENTE;persona18@example.com;false
19;Nombre_19;Apellido_19;Domicilio [calle=Calle_44, altura=4229, piso=10, depto=R];68955183;CLIENTE;persona19@example.com;false
20;Nombre_20;Apellido_20;Domicilio [calle=Calle_64, altura=3022, piso=3, depto=Y];25667537;PROVEEDOR;persona20@example.com;false
21;Nombre_21;Apellido_21;Domicilio [calle=Calle_37, altura=2842, piso=10, depto=F];03121209;PROVEEDOR;persona21@example.com;false
22;Nombre_22;Apellido_22;Domicilio [calle=Calle_53, altura=791, piso=9, depto=T];77981468;CLIENTE;persona22@example.com;true
23;Nombre_23;Apellido_23;Domicilio [calle=Calle_66, altura=3381, piso=1, depto=Q];01772971;CLIENTE;persona23@example.com;true
24;Nombre_24;Apellido_24;Domicilio [calle=Calle_90, altura=2306, piso=1, depto=O];16990957;PROVEEDOR;persona24@example.com;true
