1;Dueno;Dueno;Domicilio [calle=calle, altura=1, piso=1, depto=a];00000000;CLIENTE;;true
0;Dueno;Dueno;Domicilio [calle=calle, altura=1, piso=1, depto=a];00000000;PROVEEDOR;;true
2;Nombre_2;Apellido_2;Domicilio [calle=Calle_37, altura=2393, piso=7, depto=U];92001109;PROVEEDOR;persona2@example.com;true
3;Nombre_3;Apellido_3;Domicilio [calle=Calle_34, altura=83, piso=2, depto=I];06159684;PROVEEDOR;persona3@example.com;false
4;Nombre_4;Apellido_4;Domicilio [calle=Calle_13, altura=4546, piso=9, depto=T];87936867;PROVEEDOR;persona4@example.com;false
5;Nombre_5;Apellido_5;Domicilio [calle=Calle_27, altura=3325, piso=10, depto=W];17188750;CLIENTE;persona5@example.com;false
6;Nombre_6;Apellido_6;Domicilio [calle=Calle_41, altura=1081, piso=5, depto=B];02638042;PROVEEDOR;persona6@example.com;false
7;Nombre_7;Apellido_7;Domicilio [calle=Calle_58, altura=4120, piso=8, depto=C];75091784;PROVEEDOR;persona7@example.com;false
8;Nombre_8;Apellido_8;Domicilio [calle=Calle_57, altura=2309, piso=10, depto=U];82414839;CLIENTE;persona8@example.com;false
9;Nombre_9;Apellido_9;Domicilio [calle=Calle_24, altura=1343, piso=6, depto=D];56532931;CLIENTE;persona9@example.com;false
10;Nombre_10;Apellido_10;Domicilio [calle=Calle_20, altura=1558, piso=8, depto=W];37500150;PROVEEDOR;persona10@example.com;true
11;Nombre_11;Apellido_11;Domicilio [calle=Calle_55, altura=3053, piso=7, depto=K];24866004;CLIENTE;persona11@example.com;false
12;Nombre_12;Apellido_12;Domicilio [calle=Calle_81, altura=4657, piso=10, depto=K];15306723;PROVEEDOR;persona12@example.com;false
13;Nombre_13;Apellido_13;Domicilio [calle=Calle_29, altura=1835, piso=4, depto=H];67981554;PROVEEDOR;persona13@example.com;true
14;Nombre_14;Apellido_14;Domicilio [calle=Calle_27, altura=2989, piso=9, depto=L];95868048;CLIENTE;persona14@example.com;false
15;Nombre_15;Apellido_15;Domicilio [calle=Calle_4, altura=2542, piso=9, depto=K];24535790;CLIENTE;persona15@example.com;false
16;Nombre_16;Apellido_16;Domicilio [calle=Calle_1, altura=4342, piso=10, depto=G];59670968;CLIENTE;persona16@example.com;true
17;Nombre_17;Apellido_17;Domicilio [calle=Calle_87, altura=2132, piso=9, depto=E];59708313;CLIENTE;persona17@example.com;true
18;Nombre_18;Apellido_18;Domicilio [calle=Calle_20, altura=529, piso=8, depto=E];49828906;CLIENTE;persona18@example.com;true
19;Nombre_19;Apellido_19;Domicilio [calle=Calle_18, altura=1846, piso=9, depto=R];90948650;PROVEEDOR;persona19@example.com;false
20;Nombre_20;Apellido_20;Domicilio [calle=Calle_55, altura=3842, piso=4, depto=I];13464799;CLIENTE;persona20@example.com;false
21;Nombre_21;Apellido_21;Domicilio [calle=Calle_33, altura=2987, piso=5, depto=L];89084419;PROVEEDOR;persona21@example.com;true
22;Nombre_22;Apellido_22;Domicilio [calle=Calle_86, altura=4520, piso=5, depto=X];67071175;PROVEEDOR;persona22@example.com;false
23;Nombre_23;Apellido_23;Domicilio [calle=Calle_46, altura=2665, piso=7, depto=S];77110686;PROVEEDOR;persona23@example.com;false
24;Nombre_24;Apellido_24;Domicilio [calle=Calle_66, altura=3442, piso=5, depto=R];92119957;CLIENTE;persona24@example.com;true
