1;movimiento;movimiento;CAT1;1;0.0;0.0;;0;Proveedor [id=0, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=PROVEEDOR, email=null, active=true]
1;Producto_1;Marca_1;CAT2;100;1.12003004E7;1.344036048E7;;18;Proveedor [id=670, nombre=Nombre_670, apellido=Apellido_670, dni=55232907, domicilio=Domicilio [calle=Calle_26, altura=2785, piso=10, depto=F], tipoPersona=PROVEEDOR, email=persona670@example.com, active=true]
2;Producto_2;Marca_3;CAT2;65;1.12003004E7;1.344036048E7;;72;Proveedor [id=34, nombre=Nombre_34, apellido=Apellido_34, dni=83998135, domicilio=Domicilio [calle=Calle_16, altura=4119, piso=1, depto=G], tipoPersona=PROVEEDOR, email=persona34@example.com, active=false]
3;Producto_3;Marca_1;CAT3;98;1.12003004E7;1.344036048E7;;31;Proveedor [id=344, nombre=Nombre_344, apellido=Apellido_344, dni=89699795, domicilio=Domicilio [calle=Calle_59, altura=3863, piso=7, depto=O], tipoPersona=PROVEEDOR, email=persona344@example.com, active=false]
4;Producto_4;Marca_3;CAT2;8;1.12003004E7;1.344036048E7;;88;Proveedor [id=580, nombre=Nombre_580, apellido=Apellido_580, dni=87495648, domicilio=Domicilio [calle=Calle_8, altura=411, piso=8, depto=B], tipoPersona=PROVEEDOR, email=persona580@example.com, active=true]
5;Producto_5;Marca_4;CAT1;27;1.12003004E7;1.344036048E7;;67;Proveedor [id=669, nombre=Nombre_669, apellido=Apellido_669, dni=09733027, domicilio=Domicilio [calle=Calle_87, altura=1180, piso=7, depto=F], tipoPersona=PROVEEDOR, email=persona669@example.com, active=false]
6;Producto_6;Marca_2;CAT2;39;1.12003004E7;1.344036048E7;;4;Proveedor [id=188, nombre=Nombre_188, apellido=Apellido_188, dni=74958344, domicilio=Domicilio [calle=Calle_20, altura=4947, piso=6, depto=L], tipoPersona=PROVEEDOR, email=persona188@example.com, active=true]
7;Producto_7;Marca_1;CAT2;39;1.12003004E7;1.344036048E7;;58;Proveedor [id=18, nombre=Nombre_18, apellido=Apellido_18, dni=15802369, domicilio=Domicilio [calle=Calle_1, altura=2649, piso=5, depto=G], tipoPersona=PROVEEDOR, email=persona18@example.com, active=false]
8;Producto_8;Marca_2;CAT2;79;1.12003004E7;1.344036048E7;;7;Proveedor [id=356, nombre=Nombre_356, apellido=Apellido_356, dni=97238798, domicilio=Domicilio [calle=Calle_58, altura=2496, piso=8, depto=W], tipoPersona=PROVEEDOR, email=persona356@example.com, active=true]
9;Producto_9;Marca_1;CAT1;94;1.12003004E7;1.344036048E7;;18;Proveedor [id=465, nombre=Nombre_465, apellido=Apellido_465, dni=24973193, domicilio=Domicilio [calle=Calle_94, altura=4154, piso=7, depto=K], tipoPersona=PROVEEDOR, email=persona465@example.com, active=true]
10;Producto_10;Marca_3;CAT1;77;1.12003004E7;1.344036048E7;;42;Proveedor [id=67, nombre=Nombre_67, apellido=Apellido_67, dni=58901821, domicilio=Domicilio [calle=Calle_76, altura=1385, piso=4, depto=X], tipoPersona=PROVEEDOR, email=persona67@example.com, active=false]
11;Producto_11;Marca_2;CAT1;30;1.12003004E7;1.344036048E7;;81;Proveedor [id=617, nombre=Nombre_617, apellido=Apellido_617, dni=85761574, domicilio=Domicilio [calle=Calle_26, altura=4688, piso=5, depto=D], tipoPersona=PROVEEDOR, email=persona617@example.com, active=true]
12;Producto_12;Marca_1;CAT1;13;1.12003004E7;1.344036048E7;;62;Proveedor [id=757, nombre=Nombre_757, apellido=Apellido_757, dni=65816553, domicilio=Domicilio [calle=Calle_45, altura=1993, piso=4, depto=N], tipoPersona=PROVEEDOR, email=persona757@example.com, active=true]
13;Producto_13;Marca_4;CAT1;17;1.12003004E7;1.344036048E7;;2;Proveedor [id=786, nombre=Nombre_786, apellido=Apellido_786, dni=92197606, domicilio=Domicilio [calle=Calle_85, altura=4248, piso=6, depto=B], tipoPersona=PROVEEDOR, email=persona786@example.com, active=false]
14;Producto_14;Marca_2;CAT3;69;1.12003004E7;1.344036048E7;;43;Proveedor [id=791, nombre=Nombre_791, apellido=Apellido_791, dni=86395696, domicilio=Domicilio [calle=Calle_67, altura=905, piso=7, depto=L], tipoPersona=PROVEEDOR, email=persona791@example.com, active=true]
15;Producto_15;Marca_2;CAT2;45;1.12003004E7;1.344036048E7;;78;Proveedor [id=970, nombre=Nombre_970, apellido=Apellido_970, dni=66056578, domicilio=Domicilio [calle=Calle_16, altura=81, piso=2, depto=P], tipoPersona=PROVEEDOR, email=persona970@example.com, active=false]
