1;Cliente [id=1, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=CLIENTE, email=null, active=true];1;0.0;DOLAR;true
3;Cliente [id=1, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=CLIENTE, email=null, active=true];1;0.0;PESOSEFECTIVO;true
5;Cliente [id=1, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=CLIENTE, email=null, active=true];1;0.0;CREDITO;true
7;Cliente [id=1, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=CLIENTE, email=null, active=true];1;0.0;TRANSFERENCIAS;true
1;Proveedor [id=0, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=PROVEEDOR, email=null, active=true];0;0.0;DOLAR;true
3;Proveedor [id=0, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=PROVEEDOR, email=null, active=true];0;0.0;PESOSEFECTIVO;true
5;Proveedor [id=0, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=PROVEEDOR, email=null, active=true];0;0.0;CREDITO;true
7;Proveedor [id=0, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=PROVEEDOR, email=null, active=true];0;0.0;TRANSFERENCIAS;true
11;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=76875039, domicilio=Domicilio [calle=Calle_31, altura=1425, piso=4, depto=Y], tipoPersona=CLIENTE, email=persona2@example.com, active=false];2;0.0;DOLAR;true
12;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=76875039, domicilio=Domicilio [calle=Calle_31, altura=1425, piso=4, depto=Y], tipoPersona=CLIENTE, email=persona2@example.com, active=false];2;0.0;PESOSEFECTIVO;true
13;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=76875039, domicilio=Domicilio [calle=Calle_31, altura=1425, piso=4, depto=Y], tipoPersona=CLIENTE, email=persona2@example.com, active=false];2;0.0;CREDITO;true
14;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=76875039, domicilio=Domicilio [calle=Calle_31, altura=1425, piso=4, depto=Y], tipoPersona=CLIENTE, email=persona2@example.com, active=false];2;0.0;TRANSFERENCIAS;true
15;Proveedor [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=81245897, domicilio=Domicilio [calle=Calle_74, altura=4725, piso=9, depto=M], tipoPersona=PROVEEDOR, email=persona3@example.com, active=false];3;0.0;DOLAR;true
16;Proveedor [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=81245897, domicilio=Domicilio [calle=Calle_74, altura=4725, piso=9, depto=M], tipoPersona=PROVEEDOR, email=persona3@example.com, active=false];3;0.0;PESOSEFECTIVO;true
17;Proveedor [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=81245897, domicilio=Domicilio [calle=Calle_74, altura=4725, piso=9, depto=M], tipoPersona=PROVEEDOR, email=persona3@example.com, active=false];3;0.0;CREDITO;true
18;Proveedor [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=81245897, domicilio=Domicilio [calle=Calle_74, altura=4725, piso=9, depto=M], tipoPersona=PROVEEDOR, email=persona3@example.com, active=false];3;0.0;TRANSFERENCIAS;true
19;Proveedor [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=85479409, domicilio=Domicilio [calle=Calle_49, altura=4224, piso=7, depto=N], tipoPersona=PROVEEDOR, email=persona4@example.com, active=false];4;0.0;DOLAR;true
