1;Cliente [id=1, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=CLIENTE, email=null, active=true];1;0.0;DOLAR;true
3;Cliente [id=1, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=CLIENTE, email=null, active=true];1;0.0;PESOSEFECTIVO;true
5;Cliente [id=1, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=CLIENTE, email=null, active=true];1;0.0;CREDITO;true
7;Cliente [id=1, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=CLIENTE, email=null, active=true];1;0.0;TRANSFERENCIAS;true
0;Proveedor [id=0, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=PROVEEDOR, email=null, active=true];0;0.0;DOLAR;true
2;Proveedor [id=0, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=PROVEEDOR, email=null, active=true];0;0.0;PESOSEFECTIVO;true
4;Proveedor [id=0, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=PROVEEDOR, email=null, active=true];0;0.0;CREDITO;true
6;Proveedor [id=0, nombre=Dueno, apellido=Dueno, dni=00000000, domicilio=Domicilio [calle=calle, altura=1, piso=1, depto=a], tipoPersona=PROVEEDOR, email=null, active=true];0;0.0;TRANSFERENCIAS;true
11;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=80946835, domicilio=Domicilio [calle=Calle_19, altura=1646, piso=1, depto=C], tipoPersona=CLIENTE, email=persona2@example.com, active=false];2;0.0;DOLAR;true
12;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=80946835, domicilio=Domicilio [calle=Calle_19, altura=1646, piso=1, depto=C], tipoPersona=CLIENTE, email=persona2@example.com, active=false];2;0.0;PESOSEFECTIVO;true
13;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=80946835, domicilio=Domicilio [calle=Calle_19, altura=1646, piso=1, depto=C], tipoPersona=CLIENTE, email=persona2@example.com, active=false];2;0.0;CREDITO;true
14;Cliente [id=2, nombre=Nombre_2, apellido=Apellido_2, dni=80946835, domicilio=Domicilio [calle=Calle_19, altura=1646, piso=1, depto=C], tipoPersona=CLIENTE, email=persona2@example.com, active=false];2;1.7696474632E9;TRANSFERENCIAS;true
15;Cliente [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=13545498, domicilio=Domicilio [calle=Calle_61, altura=1911, piso=2, depto=K], tipoPersona=CLIENTE, email=persona3@example.com, active=true];3;0.0;DOLAR;true
16;Cliente [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=13545498, domicilio=Domicilio [calle=Calle_61, altura=1911, piso=2, depto=K], tipoPersona=CLIENTE, email=persona3@example.com, active=true];3;0.0;PESOSEFECTIVO;true
17;Cliente [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=13545498, domicilio=Domicilio [calle=Calle_61, altura=1911, piso=2, depto=K], tipoPersona=CLIENTE, email=persona3@example.com, active=true];3;0.0;CREDITO;true
18;Cliente [id=3, nombre=Nombre_3, apellido=Apellido_3, dni=13545498, domicilio=Domicilio [calle=Calle_61, altura=1911, piso=2, depto=K], tipoPersona=CLIENTE, email=persona3@example.com, active=true];3;0.0;TRANSFERENCIAS;true
19;Cliente [id=4, nombre=Nombre_4, apellido=Apellido_4, dni=59239970, domicilio=Domicilio [calle=Calle_66, altura=1206, piso=9, depto=L], tipoPersona=CLIENTE, email=persona4@example.com, active=false];4;0.0;DOLAR;true
